# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
 7565090 35.33032 35.26280 35.15877 -188.88 -140.13   26.92   11.72   14.29 7.6028e+07 2.1958e+08 11.03803 1.26050 0.37920  2001.7   81842     1044  7568489  7568489
 7565117 35.35696 35.28201 35.12404 -114.60 -200.12  112.37    9.35   11.88 4.1225e+07 1.1839e+08 9.00141 0.60466 0.33930  611.39   34212     2082  7568489  7568489
 7565131 35.32894 35.52241 35.15690  -79.62 -227.17   13.70    9.17    9.33 5.7113e+07 7.5779e+07 10.03521 1.04503 0.53520  259.59   18222      953       -1       -1
 7565143 35.72254 35.54180 35.19237  -89.24 -161.48    8.60   11.13   11.13 1.3446e+08 1.3977e+08 13.34930 1.08922 1.00000   780.7   40950     1045       -1       -1
 7565167 34.81546 35.33790 35.24842  -59.67 -245.24   -0.56    9.88   10.25 1.1083e+08 1.7446e+08 12.51690 1.99327 0.76100  1287.1   59147     2228       -1       -1
 7565168 34.92265 35.35563 35.25472  -89.54 -246.50  -32.21    8.27    8.16 5.7873e+07 7.5333e+07 10.07887 1.48847 0.78750  256.67   18071      853       -1       -1
 7565200 35.36001 35.30317 35.22245  -86.62 -228.69  -76.11    8.77    9.82 2.307e+07 6.8592e+07 7.41831 0.72941 0.44560  214.39   15830      299  7568489  7568489
 7565207 35.38285 35.26168 35.37179  -80.14 -159.92  -16.51   26.12   30.86 7.5239e+08 2.7717e+09 23.69859 1.88575 0.36590 2.6037e+05 2.9331e+06     4169  7568489  7568489
 7565229 35.27459 35.47766 35.34180  -52.66 -158.94  -58.93    8.57    8.79 3.7451e+07 5.7305e+07 8.71831 1.11978 0.68130  151.81   12281      246  7568489  7568489
 7565234 35.29010 35.50675 35.31711  -51.36 -154.56  -27.76   21.15   21.76 1.1445e+09 1.832e+09 27.25634 3.25982 0.70780 1.1758e+05 1.6354e+06    12767       -1       -1
 7565253 35.27949 35.37839 35.22970  -20.34   31.23  -42.27    8.09    8.97 6.1465e+07 8.9014e+07 10.28310 1.42977 0.57500  353.61   22872      533  7568489  7568489
 7565274 35.09223 35.22223 35.30597   23.72 -168.19 -180.28   12.98   17.29 1.1839e+08 5.5329e+08 12.79437 1.27890 0.35260   11804 3.0176e+05     1397  7568489  7568489
 7565282 35.27234 35.28779 35.43742 -115.61  -27.42   -6.66    8.55    8.08 5.3718e+07 5.762e+07 9.83099 0.89045 0.90700  153.41   12376      414  7568489  7568489
 7565284 35.15830 35.38828 35.44735 -101.95  -86.72  -55.17    8.54    8.51 8.3408e+07 1.0742e+08 11.38451 0.74782 0.88050  507.28   29824      823  7568489  7568489
 7565289 35.24965 35.49969 35.23497   -4.85 -158.09   -6.62    8.48   12.60 4.5577e+07 2.2742e+08 9.30845 0.87201 0.41900  2141.2   85999      886  7568489  7568489
 7565306 35.59232 35.44006 35.33496 -118.83 -158.50  -11.51   11.20   11.20 1.2558e+08 1.3372e+08 13.04930 0.82308 1.00000  684.65   37182      845       -1       -1
 7565311 35.64006 35.29638 35.32856  -63.72 -109.91  -17.11   11.80   12.61 9.6648e+07 2.1531e+08 11.95775 1.11654 0.47210  1927.6   79603      673       -1       -1
 7565313 35.70044 35.54023 35.22062  -89.19 -140.00   -1.39    8.95    8.95 1.1177e+08 1.182e+08 12.55211 2.32442 1.00000  547.49   31545      701       -1       -1
 7565337 35.21828 35.18052 35.18773    8.10 -407.62   63.01   12.76   13.57 4.0099e+07 4.8606e+07 8.91831 0.69998 0.90700  110.66  9733.5      237  7568489  7568489
 7565350 35.13369 35.15687 35.18870  -74.33 -260.71  208.99    8.43   10.04 2.7042e+07 8.8765e+07 7.82113 0.95070 0.41900  351.71   22782      405  7568489  7568489
 7565355 35.31401 35.20585 35.17503  -87.73 -252.73  137.62    9.76   16.43 2.1366e+07 2.5042e+08 7.23099 0.36710 0.21310  2576.4   98533      130  7568489  7568489
 7565360 35.18094 35.21990 35.08797  -50.89 -187.49  -33.52    8.17   10.41 9.4563e+06 3.2596e+07 5.50986 0.40240 0.16330  51.385  5536.8      166  7568489  7568489
 7565392 35.21399 35.23139 35.12175   22.79 -261.33  278.47    8.39    6.17 1.3617e+07 2.3634e+07 6.22254 0.41592 0.73440  27.717  3516.4       84  7568489  7568489
 7565399 35.26163 35.33868 35.17900 -200.57 -297.02  -32.49    8.78    8.57 7.8479e+07 1.3945e+08 11.15634 1.03399 0.93360  837.18   43109      714  7568489  7568489
 7565405 35.19573 35.21951 35.24054 -104.25 -476.38  199.08   10.97   12.80 4.369e+07 1.5061e+08 9.17746 0.77101 0.32930  970.59   48061      295  7568489  7568489
 7565407 35.18724 35.23846 35.21725 -261.63 -342.68  113.57    9.26   13.01 2.1183e+07 1.8898e+08 7.20986 0.78809 0.32930  1500.6   66213      134  7568489  7568489
 7565410 35.26314 35.26061 35.19731 -237.99 -248.82   70.54    8.95   10.41 2.7986e+07 1.1587e+08 7.91127 0.72085 0.43230  586.64   33188      586  7568489  7568489
 7565424 35.30668 35.19117 35.23508  -56.79 -339.98  107.66   10.39   13.68 3.1394e+07 1.6667e+08 8.21972 0.73162 0.26290    1179   55451      171  7568489  7568489
 7565431 35.12196 35.16732 35.26558  -53.52 -275.31   74.06    8.38   16.14 2.0239e+07 2.3634e+08 7.10141 0.69512 0.30280  2305.4   90800      151  7568489  7568489
 7565432 35.24235 35.15723 35.19673  -79.48 -259.19   26.67    8.51    9.96 1.0401e+07 5.3141e+07 5.68873 0.35948 0.37920  131.34   11040       56  7568489  7568489
 7565434 35.15699 35.16590 35.23183  -91.56 -393.34  236.79   13.23   14.20 1.0194e+08 2.3728e+08 12.17183 1.42279 0.39240    2323   91310      768  7568489  7568489
 7565442 35.23535 35.25277 35.20799 -201.02 -207.71  278.85    8.46    9.58 1.7972e+07 6.884e+07 6.82535 0.45461 0.32930  215.88   15911      112  7568489  7568489
 7565443 35.20317 35.11168 35.25352    5.16 -272.53  266.14    8.06    8.47 2.2127e+07 4.4634e+07 7.31549 0.71366 0.44560  93.953  8629.7      164  7568489  7568489
 7565444 35.10485 35.03052 35.38946  -22.20 -177.74  132.85   18.43   24.76 5.1535e+08 2.1249e+09 20.89155 2.19452 0.44560 1.5632e+05 2.0161e+06     4357  7568489  7568489
 7565463 35.19623 35.18627 35.18369 -245.26 -213.80  292.42   11.10   12.09 8.7563e+07 1.877e+08 11.57042 1.57746 0.37920  1481.2   65583      662  7568489  7568489
 7565490 35.37218 35.46289 34.97452  -42.98 -212.77   69.84   10.80   10.49 4.5014e+07 6.1338e+07 9.26901 0.54426 0.61490  172.98   13519      268       -1       -1
 7565496 35.29100 35.26366 35.16883   41.26 -372.57  145.65   11.91   13.69 4.2549e+07 1.5488e+08 9.09718 0.71677 0.28950  1024.2   49997      227  7568489  7568489
 7565504 35.30280 35.32996 35.14020 -158.92 -307.22   42.85   10.25   10.68 5.9761e+07 8.8573e+07 10.18732 0.80601 0.44560  350.25   22712      392  7568489  7568489
 7565510 35.31489 35.39287 35.17187 -182.63 -197.07   44.38   11.84   16.38 9.4183e+07 3.0169e+08 11.85493 1.43823 0.27620    3684 1.2817e+05      522  7568489  7568489
 7565515 35.16345 35.28415 35.10192  -22.17 -176.28   59.40   10.03   11.79 2.3268e+07 1.0831e+08 7.43803 0.50975 0.27620  515.33   30171      143  7568489  7568489
 7565522 35.14862 35.28380 35.20665  -15.81 -239.11   78.08   12.86   17.80 3.9338e+07 2.5385e+08 8.86197 0.55050 0.20000  2644.5 1.0044e+05      228  7568489  7568489
 7565523 35.23377 35.33120 35.12649    0.08 -187.96  124.01    8.15    8.80 1.0213e+07 2.9446e+07 5.65352 0.45344 0.28950  42.276  4796.6       65  7568489  7568489
 7565528 35.19252 35.44592 35.19827   20.39 -245.30   70.97   11.05   13.51 3.0634e+07 1.7282e+08 8.15352 0.52608 0.28950  1263.9   58362      171  7568085  7568489
 7565533 35.37656 35.29813 35.09886  -33.00 -273.46   98.19    8.07    9.46 1.8338e+07 5.7746e+07 6.87183 0.58717 0.33930  154.06   12415      297  7568489  7568489
 7565537 35.34600 35.26668 35.10854   52.95 -159.60   76.30    8.10   11.09 1.3996e+07 9.5512e+07 6.27887 0.52111 0.28950  404.82   25264      224  7568489  7568489
 7565547 35.28014 35.37430 35.13927 -115.87 -316.71   49.04   19.59   19.82 4.4085e+08 5.7174e+08 19.83099 1.59209 0.49870   12571 3.1607e+05     2534  7568489  7568489
 7565551 35.24448 35.56428 35.00937   -1.84 -236.27    7.44   13.26   14.34 2.1732e+08 3.6178e+08 15.66620 2.41366 0.65470  5221.3 1.6564e+05     1676       -1       -1
 7565563 35.56752 35.29145 35.02627  -43.03 -264.85   -0.07   28.72   30.93 2.3746e+09 4.4798e+09 34.76620 4.71999 0.58830 6.5443e+05 5.7708e+06    15123       -1       -1
 7565574 35.49159 35.47608 35.12882   -9.93 -198.36   40.05   11.01   12.94 8.5479e+07 2.2718e+08 11.47887 0.95882 0.70780    2137   85873      966       -1       -1
 7565575 35.72556 35.29731 35.06713  -99.83 -195.69   33.15   12.25   12.25 1.4296e+08 1.4319e+08 13.62535 0.80163 1.00000  878.13   44649      934       -1       -1
 7565578 35.27875 35.43230 35.24551   -3.42 -385.29  119.35    9.84    9.83 1.4296e+08 1.4728e+08 13.62535 1.46284 0.96020  929.78   46566      950  7568489  7568489
 7565615 35.33963 35.17321 35.16513 -197.66 -169.37  129.74   12.03   13.45 7.9239e+07 2.1751e+08 11.19155 0.95520 0.27620  1965.7   80757      511  7568489  7568489
 7565618 35.19428 35.09273 34.84194  -40.54 -172.43   25.41    8.11    8.36 3.631e+07 4.5197e+07 8.62817 1.11348 0.70780  96.244  8783.9      416       -1       -1
 7565619 35.25393 35.11415 34.82573  -53.79 -165.02   19.65   12.50   13.05 1.1177e+08 1.3497e+08 12.55211 1.19176 0.61490  786.37   41169     1010       -1       -1
 7565625 35.19486 35.04996 34.81354   -3.74 -159.49   25.63    9.07    9.58 4.4817e+07 8.4413e+07 9.25634 0.85960 0.70780  319.35   21221      408       -1       -1
 7565650 35.22954 34.93506 35.09569  -13.13 -131.93   61.52    8.48    9.14 2.2887e+07 4.7347e+07 7.39718 0.52091 0.31610  105.23  9379.7      162  7568489  7568489
 7565657 35.19899 35.10965 35.17183  -10.18   64.03   37.48    9.88   11.86 7.1296e+07 4.4533e+08 10.80563 1.41586 0.68130  7780.9 2.2211e+05      579  7568489  7568489
 7565693 35.23577 35.21128 35.13562  -68.40 -185.90   55.24   12.43   21.91 3.9901e+07 6.5925e+08 8.90423 0.75852 0.26290   16525 3.8646e+05      380  7568489  7568489
 7565694 35.29801 35.25727 35.06246  -69.07 -111.23  168.95    8.32    9.23 2.062e+07 5.4784e+07 7.14507 0.66950 0.31610  139.24   11525      257  7568489  7568489
 7565696 35.20111 35.05138 35.01825  -34.20 -163.72   32.55   19.95   21.86 3.1324e+08 5.7549e+08 17.69577 1.44510 0.30280   12730 3.19e+05     2117  7568489  7568489
 7565697 35.18246 35.08828 35.00334  -34.51 -154.89   47.99    8.69    8.68 1.7972e+07 3.7822e+07 6.82535 0.37736 0.30280  68.362  6830.3      116  7568489  7568489
 7565709 35.22875 35.25359 35.14773   16.94  -88.68  -16.05   10.89   24.09 3.3859e+07 1.0229e+09 8.42958 0.73347 0.26290   38406 7.1847e+05      465  7568489  7568489
 7565711 35.23593 35.19106 35.05166  -13.00  -96.79  145.66    8.20    9.02 2.0423e+07 5.6235e+07 7.12254 0.62842 0.40570  146.41   11958      163  7568489  7568489
 7565721 35.17331 35.18489 35.12514 -112.80  -54.86   85.99   10.68   12.05 3.707e+07 1.2709e+08 8.68873 0.64934 0.26290  700.61   37817      201  7568489  7568489
 7565726 35.23230 35.04756 34.93069   19.56  -87.01  133.27    9.68    8.98 5.4085e+07 1.2823e+08 9.85493 1.47667 0.64140  712.64   38293      362       -1       -1
 7565728 35.27092 35.03615 34.88335   23.94  -69.83  178.54   13.00   13.00 2.8394e+08 2.8394e+08 17.12535 1.73827 1.00000  3279.2 1.1766e+05     2021       -1       -1
 7565736 35.24290 35.22508 35.08525  -59.11  -83.29  187.13    8.45   10.11 2.5535e+07 6.6573e+07 7.67324 0.68305 0.33930  202.44   15176      260  7568489  7568489
 7565737 35.14165 35.16877 35.12528    8.79  -24.41  165.58    8.33    9.05 2.9127e+07 5.907e+07 8.01690 1.19681 0.68130  160.91   12819      319  7568489  7568489
 7565739 35.25235 35.22534 35.17651  -53.61   41.13  154.02    9.32   13.88 1.6451e+07 1.4958e+08 6.62817 0.61788 0.21310  957.86   47596       90  7564724  7568489
 7565743 35.43623 35.18469 35.00820 -153.76 -153.49   35.11    8.12    8.63 3.007e+07 5.3709e+07 8.10282 0.90066 0.39240  134.04   11207      176  7567032  7568489
 7565744 35.46776 35.17730 35.01527 -153.69 -143.16   23.79   18.92   21.99 4.7746e+08 8.3085e+08 20.36761 2.42345 0.35260   25765 5.3572e+05     3006  7567032  7567032
 7565755 35.36445 35.13868 35.13385 -106.25  -90.80  136.03   11.20   13.90 4.293e+07 1.3927e+08 9.12394 0.64840 0.23970  835.12   43031      432  7568489  7568489
 7565758 35.37086 35.14639 35.15507  -53.30  -78.98  101.23   10.53   12.00 4.8986e+07 1.1593e+08 9.53380 0.96753 0.35260  587.28   33215     1181  7568489  7568489
 7565760 35.46559 35.13199 35.05266  -61.50  -41.84  122.43    8.81    9.69 4.0662e+07 8.6047e+07 8.96056 0.83903 0.48540  331.32   21803      239  7567032  7568489
 7565768 35.39180 35.13083 35.12434  -24.90  -37.59   61.55   12.46   13.54 6.7704e+07 2.0545e+08 10.61972 0.83253 0.40570  1761.7   74505      698  7568489  7568489
 7565771 35.23073 35.16299 35.09211 -163.41 -218.10  203.97   16.43   16.17 4.5535e+08 4.8859e+08 20.04789 1.68551 0.90700  9296.8 2.5317e+05     2987  7568489  7568489
 7565775 35.24346 35.20803 35.18023  -68.78 -130.89  376.43   10.19   15.60 3.7634e+07 2.9917e+08 8.73239 1.10374 0.32930    3625 1.2666e+05      221  7568489  7568489
 7565777 35.20894 35.26480 35.08328  -22.49 -163.43  181.15   11.74   14.24 6.0901e+07 2.7822e+08 10.25211 0.82042 0.41900  3153.3 1.1432e+05      625  7568489  7568489
 7565779 35.15948 35.17014 35.16848  -86.11  -68.57  306.59   11.35   12.17 1.0572e+08 1.7357e+08 12.32113 1.32653 0.45880  1274.5   58722      671  7568489  7568489
 7565781 35.22373 35.18035 35.17693   -8.46  -60.36  348.57    8.90   12.82 3.2155e+07 1.6915e+08 8.28592 0.83178 0.41900    1213   56624      182  7568489  7568489
 7565784 35.20882 35.20108 35.17463 -168.23  115.40  169.74   10.15   14.86 4.0479e+07 2.962e+08 8.94648 0.89286 0.31610  3556.3 1.2489e+05      249  7568489  7568489
 7565787 35.22646 35.08673 35.12585   50.05   88.05  132.71    8.09    7.87 7.3563e+07 7.8108e+07 10.91831 1.61689 0.94690  275.13   19017      577  7568489  7568489
 7565789 35.28613 35.19104 35.14348    9.53   64.58  122.75   10.45   12.05 4.331e+07 1.2501e+08 9.15070 0.51419 0.30280  678.76   36946      402  7568489  7568489
 7565792 35.15669 35.18824 35.19783   -2.43  180.54   43.08    9.12   11.20 2.7986e+07 1.1442e+08 7.91127 0.68422 0.31610  572.66   32605      201  7568489  7568489
 7565796 35.34425 35.01927 35.07472   15.19   46.08   91.04    8.68    9.17 9.7211e+07 9.7779e+07 11.98169 1.99954 0.97340  423.48   26115      731  7568489  7568489
 7565804 35.34811 35.16859 35.13965  -40.94   88.81  118.14    9.67    9.83 1.4549e+08 1.9535e+08 13.70282 2.48891 0.93360  1599.3   69389     1109  7568489  7568489
 7565829 35.69793 35.28969 35.09842  -40.69 -150.23   36.58    8.52    9.03 3.4423e+07 6.9405e+07 8.47606 0.82832 0.58830  219.29   16096      359       -1       -1
 7565843 35.63806 35.18245 35.11680  -49.40   -7.97   57.87    9.33    9.33 1.3523e+08 1.4638e+08 13.37465 1.42864 1.00000   789.2   41278     1234       -1       -1
 7565847 35.72308 35.14030 35.13313  -42.43  -24.19   40.51   17.44   17.44 1.008e+09 1.008e+09 26.12676 4.39160 1.00000   37344 7.038e+05     6566       -1       -1
 7565863 35.18763 35.21683 35.22076 -214.49  119.31  119.02   11.80   15.99 3.3282e+07 4.0222e+08 8.38169 0.66619 0.36590  6399.2 1.9237e+05      231  7564215  7568489
 7565866 35.42534 34.99746 35.20285  -53.27 -168.64   20.74    9.38    9.94 2.7606e+07 8.6174e+07 7.87606 0.50896 0.32930  332.26   21848      233  7568489  7568489
 7565876 35.18313 35.25885 35.21099 -198.98  -76.40  198.39   10.77   13.47 3.8958e+07 1.646e+08 8.83380 0.73650 0.37920  1151.1   54483      248  7568489  7568489
 7565881 35.21930 35.23061 35.19317 -191.44   45.02  104.39   12.09   19.49 3.1775e+07 4.818e+08 8.25352 0.71766 0.28950  9050.4 2.4822e+05      180  7568489  7568489
 7565891 35.16654 35.20951 35.23579 -176.87   18.95  202.95   19.85   24.90 2.5169e+08 1.428e+09 16.45211 1.70282 0.39240   72881 1.1506e+06     1942  7568489  7568489
 7565894 35.19611 35.12979 35.24170  -74.60 -152.74   88.09   13.36   14.09 4.331e+07 1.0231e+08 9.15070 0.66091 0.49870  461.96   27840      246  7568489  7568489
 7565897 35.31723 34.95176 35.20856  -22.87 -134.39   -3.98   11.45   11.66 4.5577e+07 1.1303e+08 9.30845 0.59603 0.30280  559.39   32047      549  7568489  7568489
 7565907 35.26323 35.22787 35.37610   33.69 -122.63  125.17   10.89   15.00 3.8958e+07 2.3809e+08 8.83380 0.63749 0.28950  2338.4   91754      244  7568489  7568489
 7565912 35.29123 35.11973 35.25166  -58.22   -7.52   68.34    9.67   10.44 2.3634e+07 7.3315e+07 7.47887 0.57448 0.26290  243.63   17391      205  7568489  7568489
 7565915 35.15514 35.20959 35.29586   -8.15   -1.84  216.58   10.04    8.09 2.0239e+07 7.092e+07 7.10141 0.56436 0.30280  228.58   16594      129  7567854  7568489
 7565927 35.41837 35.18714 35.18120  -78.01   44.30  128.17   11.41   11.22 2.3746e+08 2.639e+08 16.13803 1.76954 0.93360  2849.1 1.061e+05     1746  7568489  7568489
 7565929 35.35883 35.21030 35.25134 -130.76 -141.99   96.64    8.66   10.95 3.3282e+07 9.5568e+07 8.38169 0.92142 0.43230  405.28   25285      312  7568489  7568489
 7565930 35.39517 35.17915 35.18217  -85.89 -124.15   98.40   10.83   14.84 5.9958e+07 4.239e+08 10.19859 0.92949 0.45880  7077.8 2.0717e+05     1042  7568489  7568489
 7565951 35.13655 35.33215 35.41465 -138.68  -78.61  -25.15   16.61   16.60 5.8197e+08 6.3315e+08 21.75493 1.74278 0.85390   15291 3.6503e+05     4475  7568489  7568489
 7565954 35.26513 35.23696 35.45577 -154.80  -97.72   12.61    8.95    8.71 9.3239e+07 1.0837e+08 11.81549 2.02962 0.86720  515.89   30195      752  7568489  7568489
 7565955 35.32156 35.22079 35.45038 -138.10  -63.72   59.30   13.51   13.46 3.0225e+08 3.0765e+08 17.48592 1.76097 0.93360    3825 1.3176e+05     2638  7568489  7568489
 7565965 35.33597 35.20973 35.42259 -138.72  -51.42   80.20    8.09    8.78 7.3761e+07 7.5019e+07 10.92817 1.72694 0.92030  254.62   17964      572  7568489  7568489
 7565971 35.12735 35.11752 35.47894  -22.15 -161.58   10.04   10.83   13.35 6.8845e+07 2.5948e+08 10.67887 1.13800 0.35260  2758.3 1.036e+05      718  7568489  7568489
 7565984 35.38846 35.24963 35.47928 -143.15 -142.05   28.95    8.23    8.29 6.4493e+07 6.6826e+07 10.44930 1.15214 0.76100  190.47   14511      520       -1       -1
 7565985 35.41411 35.18321 35.45576 -129.70  -91.07   70.26    8.46    8.90 7.4887e+07 7.6723e+07 10.98310 1.18173 0.98670  265.84   18543      577  7568489  7568489
 7566000 35.41594 35.21054 35.49766  -88.95  -45.86   55.07    9.11    8.61 6.8085e+07 8.6362e+07 10.63944 1.05938 0.96020  211.35   15665      662       -1       -1
 7566012 35.14620 35.23327 35.21932 -185.44   66.00  111.76    8.95   10.22 2.7042e+07 1.347e+08 7.82113 0.67044 0.25000  783.32   41051      504  7568489  7568489
 7566014 35.22993 35.25080 35.20085  -91.31  136.59   98.36    8.59   10.91 1.9859e+07 9.3554e+07 7.05634 0.79402 0.31610  389.04   24536      129  7568489  7568489
 7566016 35.16303 35.21244 35.18955    3.47  187.92  108.70   15.76   22.17 1.7549e+08 1.1233e+09 14.58873 1.67014 0.28950   45976 8.2006e+05     1134  7568489  7568489
 7566028 35.65748 35.10159 35.24893  -55.61  -43.18   98.64   10.96   10.96 2.2831e+08 2.2995e+08 15.92535 1.57072 1.00000  2157.4   86475     1538       -1       -1
 7566032 35.57717 35.05055 35.49262  -92.56 -118.35   56.13    9.59    9.59 1.6958e+08 1.7263e+08 14.42535 1.86590 1.00000  1218.8   56824     1144       -1       -1
 7566038 35.60508 35.09994 35.38972 -112.07 -131.11   83.40   13.08   13.08 2.6225e+08 2.7715e+08 16.68028 1.77813 1.00000  2815.2 1.0517e+05     2427       -1       -1
 7566043 35.43600 35.23783 35.24946 -139.76 -176.32   56.75    8.43   11.17 2.269e+07 9.7272e+07 7.37746 0.58350 0.32930  419.27   25924      353  7568489  7568489
 7566049 35.65611 35.21382 35.23468  -70.72 -130.15   36.00   11.20   14.06 5.4085e+07 1.8898e+08 9.85493 0.79808 0.56180  1500.7   66217      330       -1       -1
 7566080 35.74559 34.94025 35.43873  -71.93 -115.44   56.57   10.86   10.86 2.6746e+08 2.6746e+08 16.78732 1.83431 1.00000  2923.5 1.0813e+05     1578       -1       -1
 7566081 35.74562 34.94955 35.42232  -60.31 -120.85   90.65    8.14    8.14 4.4451e+07 5.661e+07 9.22958 1.41222 1.00000  93.215  8579.7      290       -1       -1
 7566089 35.73839 34.98427 35.45199  -70.51 -125.79   80.15   21.48   21.48 2.4535e+09 2.587e+09 35.14648 5.63191 1.00000 2.0602e+05 2.4696e+06    16752       -1       -1
 7566108 35.81100 35.25292 35.33334  -32.08 -128.40   43.66    8.10    8.39 4.0662e+07 6.2667e+07 8.96056 1.01598 0.52190  180.25   13934      546       -1       -1
 7566119 35.65866 35.21049 35.41986 -104.32 -146.07   88.31    9.04    9.04 2.1423e+08 2.3587e+08 15.59296 3.37077 1.00000  1909.1   79040     2457       -1       -1
 7566123 35.73518 35.20528 35.37300  -84.00 -144.64  116.05   11.07   11.07 1.9521e+08 1.9521e+08 15.11549 1.98963 1.00000  1597.1   69319     1485       -1       -1
 7566128 35.08892 35.31275 35.13021  -82.89 -256.05   87.16   12.83   13.80 6.9592e+07 1.8676e+08 10.71831 0.71129 0.27620    1467   65120      606  7568489  7568489
 7566130 35.21887 35.26189 35.21970 -252.58 -261.04  125.44    8.50   10.90 2.6099e+07 9.6324e+07 7.72958 0.94661 0.36590  411.46   25568      213  7568489  7568489
 7566139 35.20641 35.39625 35.26610 -172.37 -110.71   75.08    8.63    8.98 6.0141e+07 6.6948e+07 10.20845 1.15851 0.86720  204.63   15297      674  7568489  7568489
 7566147 35.15923 35.22468 35.11845 -133.41 -160.63  184.78   10.94   11.24 4.5394e+07 1.0364e+08 9.29437 0.81629 0.40570  473.54   28352      735  7568489  7568489
 7566154 35.18585 35.31534 35.16710  -25.33 -131.15  171.57   14.67   16.44 9.1155e+07 2.1836e+08 11.72676 1.02081 0.26290  1980.4   81200      512  7568489  7568489
 7566159 35.08130 35.36045 35.18890  -69.78 -176.88   68.53    8.16   13.65 1.1725e+07 9.6958e+07 5.91972 0.39120 0.17660  416.67   25806      255  7568489  7568489
 7566168 35.16763 35.48204 35.16510 -144.10 -124.48   60.43    9.71    9.90 1.5732e+08 1.7587e+08 14.06761 1.73329 0.81410  1307.1   59823     1557  7568489  7568489
 7566182 35.44485 35.35076 35.18552  -77.61  -56.23   26.51   10.42    9.74 5.8437e+07 6.569e+07 10.11127 0.90587 0.86720  197.31   14893      418  7568489  7568489
 7566218 35.48213 35.43583 35.07825   -2.81 -175.36   55.50    8.18    7.49 1.7394e+07 3.6438e+07 6.75211 0.27930 0.72110  63.641    6480      265       -1       -1
 7566246 35.42334 35.51007 35.16541  -71.81 -154.29   16.52   11.39   11.09 1.3466e+08 1.6657e+08 13.35634 1.08402 0.64140  1177.7   55407     1722       -1       -1
 7566254 35.50127 35.34955 35.15001  -72.51 -225.66   57.06    8.83   11.71 4.0282e+07 1.1808e+08 8.93239 1.28302 0.30280  608.28   34084      389       -1       -1
 7566255 35.52937 35.31001 35.18020  -76.31 -214.05   47.79   14.34   14.34 1.7535e+08 1.8493e+08 14.58310 1.57141 1.00000  1299.8   59575     3388       -1       -1
 7566274 35.27155 35.39708 35.30176   16.51 -115.13   73.59   12.26   14.98 6.1845e+07 2.1709e+08 10.30423 0.80126 0.31610  1958.4   80536      375  7568489  7568489
 7566292 35.14134 35.41900 35.32269   -5.49  -93.17   62.83    9.68   15.16 6.6e+07 5.73e+08 10.53099 1.10168 0.56180   12625 3.1705e+05      837  7568489  7568489
 7566304 35.43254 35.29392 35.27242 -143.02  -29.46   71.01   11.62   11.42 2.2789e+08 2.3014e+08 15.91549 1.63372 0.94690  2190.7   87456     1550  7568489  7568489
 7566308 35.32206 35.33485 35.25669 -182.26  -57.64   99.34    8.47    8.31 9.8338e+07 1.0805e+08 12.02817 1.72317 0.90700  513.02   30071      778  7568489  7568489
 7566325 35.45441 35.38292 35.30928 -162.11 -154.53   39.45    9.35    8.89 6.9592e+07 7.1047e+07 10.71831 0.83720 0.98670  229.36   16636      567  7568489  7568489
 7566364 35.10763 35.36913 35.50818  -26.91 -173.60  141.53    8.61    9.40 4.1423e+07 6.4873e+07 9.01549 0.92075 0.81410  192.63   14632      351       -1       -1
 7566368 35.13168 35.35838 35.52645  -11.91 -150.59  143.58   17.77   20.63 6.8254e+08 1.4775e+09 22.94225 1.86021 0.81410   77814 1.2074e+06     8283       -1       -1
 7566374 35.15094 35.62628 35.17531  -31.84 -141.85   42.68    8.18    8.26 1.9859e+07 4.0976e+07 7.05634 0.76603 0.39240  79.731  7648.4      135       -1       -1
 7566376 35.13608 35.58642 35.21956  -16.66 -170.54   44.25   23.06   24.42 8.5394e+08 1.6708e+09 24.72113 2.44571 0.73440   98527 1.4361e+06     8093       -1       -1
 7566378 35.30248 35.59608 35.23196  -16.94  -90.39   59.47   11.27   11.80 9.6648e+07 1.2659e+08 11.95775 1.60126 0.74770  695.26   37604      785       -1       -1
 7566381 35.25746 35.52925 35.21500  -18.85  -55.50   26.16   14.39   15.47 3.1662e+08 4.4781e+08 17.75915 1.78354 0.80080  7864.3 2.2386e+05     2822       -1       -1
 7566392 35.12493 35.24662 35.19770  200.28 -403.49 -171.80    9.23    9.24 7.5845e+07 1.117e+08 11.02958 1.46152 0.92030  546.83   31517      706  7568489  7568489
 7566404 35.30551 35.18417 35.12077   95.40 -269.40 -208.12   10.19   12.04 1.0686e+08 3.7737e+08 12.36479 2.39651 0.47210  5661.8 1.7581e+05     1098  7568489  7568489
 7566407 35.23724 35.01015 35.02832   32.34 -248.24    0.50    8.97   10.95 4.1986e+07 1.2785e+08 9.05634 1.22304 0.54850  708.63   38135      443  7568489  7568489
 7566414 35.21106 34.91170 35.16044  203.29 -188.62  -52.10   10.65   10.36 1.3806e+08 1.446e+08 13.46761 1.54840 0.86720  897.61   45376      963  7568489  7568489
