# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
18583435 35.40100 35.13941 35.33592  -30.37 -153.91 -116.50    9.54   12.98 4.5197e+07 2.6601e+08 9.28169 0.93040 0.35260  2893.1 1.073e+05      367 18593176 18593176
18583449 35.59368 35.13525 35.41989 -102.98 -360.84  -86.44    8.43    9.97 2.8563e+07 1.7315e+08 7.96479 1.13266 0.48540  1268.5   58519      297 18593176 18593176
18583452 35.61206 35.16337 35.37831  -67.39 -402.05 -100.59    9.96   11.21 7.338e+07 1.5837e+08 10.90845 1.21333 0.40570  1068.9   51594      488 18590282 18593176
18583453 35.62915 35.12270 35.40485 -152.71 -337.93   -5.38   10.99   10.89 8.2648e+07 1.2476e+08 11.35070 1.11203 0.45880  676.12   36840      842 18590282 18593176
18583489 35.42776 35.11899 35.43624   96.08 -359.76 -239.76   10.93   11.91 9.3423e+07 2.0732e+08 11.82394 1.59286 0.50860  1792.8   75469      842 18593176 18593176
18583491 35.45432 35.13420 35.19301  222.19 -192.38 -135.08    9.22    9.87 3.4423e+07 6.4739e+07 8.47606 0.88930 0.36590  191.87   14589      231 18593176 18593176
18583497 35.34554 35.19149 35.32376  207.82 -228.78 -214.15   19.66   21.86 6.2634e+08 1.2868e+09 22.29437 3.05007 0.35260   59678 9.9341e+05     3646 18593176 18593176
18583511 35.53037 35.11307 35.42975  331.91 -157.99 -359.69    8.38    8.51 2.0986e+07 4.0474e+07 7.18873 0.45136 0.41900  77.865  7516.3      142 18593176 18593176
18583527 35.57956 35.19948 35.37204  100.42 -189.44  -35.22    8.48   13.70 1.4944e+07 1.3844e+08 6.41831 0.37327 0.36590  825.58   42669      170 18593176 18593176
18583542 35.35997 34.90006 35.37190   -9.41 -137.48 -174.50    9.32   14.34 4.4451e+07 1.0792e+08 9.22958 0.60835 0.18990  511.86   30022      408 18593176 18593176
18583578 35.49244 35.05865 35.33332   34.21   45.21 -314.53    8.75    8.57 5.069e+07 5.7934e+07 9.64366 1.05143 0.86720  155.02   12472      344 18593176 18593176
18583588 35.14700 35.27176 35.39996   26.37   -0.48  -75.39    8.77    9.26 2.6282e+07 5.907e+07 7.74789 0.76135 0.28950  160.91   12819      354       -1       -1
18583598 35.60983 35.02252 35.13572 -132.92  -85.33  -47.73    9.98    9.98 1.2387e+08 1.2665e+08 12.99014 2.62899 1.00000  666.92   36471      748       -1       -1
18583606 35.59459 35.02596 35.56163   18.01 -175.46 -351.07   17.51   17.82 7.207e+08 7.9174e+08 23.36338 2.71602 0.90700   23487 5.0047e+05     4771 18593176 18593176
18583610 35.54434 35.14597 35.42139   -3.52  -26.64 -279.21    8.06   21.89 1.3239e+07 6.5888e+08 6.16479 0.56303 0.21310   16507 3.8615e+05      123 18593176 18593176
18583622 35.54069 34.95601 35.27407   35.50  -37.56  -80.44    8.26    9.37 1.1348e+07 3.3601e+07 5.85493 0.38114 0.22640   54.47  5779.3       80 18593176 18593176
18583626 35.45756 34.97666 35.30797  -24.90   56.77 -122.17    8.01    8.18 2.0239e+07 3.5052e+07 7.10141 0.77261 0.36590  59.074  6134.8      439 18593176 18593176
18583633 35.58718 35.12342 35.36772   16.42 -126.76 -158.31    8.36   15.30 1.569e+07 2.0052e+08 6.52394 0.66400 0.22640  1681.5   71994      222 18593176 18593176
18583634 35.54044 35.13728 35.38141  -22.02  -10.85 -271.28   11.44   14.48 5.4282e+07 2.5305e+08 9.86620 0.96336 0.28950  2628.6   99997      508 18590473 18593176
18583646 35.52259 35.09751 35.43565   55.35  173.02 -155.09    8.91    9.90 1.1725e+07 7.4455e+07 5.91972 0.32754 0.40570  250.96   17774      198 18593176 18593176
18583658 35.39292 34.85556 35.57058  218.89 -128.14 -218.92   12.85   12.87 2.0282e+08 2.1005e+08 15.30704 0.85187 0.97340  1838.2   76872     1569 18593176 18593176
18583663 35.66852 34.90480 35.30368  209.77   15.19 -179.00   11.04   10.47 1.0062e+08 1.1323e+08 12.11972 1.46205 0.85390  561.22   32124      939 18593176 18593176
18583707 35.40686 35.04613 35.43324  301.64  -47.71 -184.58   10.66   10.83 1.0724e+08 2.1282e+08 12.37887 1.79647 0.50860  1885.1   78307     1398 18593176 18593176
18583716 35.52466 35.17956 35.22161  221.81 -106.90 -227.69   18.65   19.64 9.7169e+08 1.265e+09 25.80986 3.57061 0.85390   57749 9.6971e+05     7981 18593176 18593176
18583722 35.61128 35.13430 35.16424  209.84 -123.91 -169.70   18.80   19.90 8.6606e+08 1.1606e+09 24.83662 2.15697 0.82740   48946 8.5868e+05     7018 18593176 18593176
18583735 35.62761 35.17873 35.32328   99.89   32.02 -226.57   33.86   36.84 3.231e+09 1.0036e+10 38.52113 4.00733 0.53520 3.0761e+06 1.7935e+07    28892 18593176 18593176
18583737 35.55325 35.12193 35.40038  228.28   66.26 -296.17   25.93   28.42 6.9394e+08 1.8643e+09 23.06901 1.81015 0.41900 1.216e+05 1.6763e+06     4132 18593176 18593176
18583743 35.35918 34.94796 35.31973  260.14  -91.00 -175.77    8.08    7.92 4.6901e+07 5.9957e+07 9.39718 0.77231 0.93360  165.58   13091      648 18593176 18593176
18583759 35.70007 35.00831 35.35106   56.20   82.33  -82.12    8.62    8.30 2.0986e+07 4.0221e+07 7.18873 0.43816 0.40570  76.931  7449.9      338 18593176 18593176
18583761 35.67510 35.09797 35.27961   19.46   95.70 -113.97   10.55   10.88 6.2606e+07 1.1234e+08 10.34648 1.06610 0.39240   552.8   31769      977 18593176 18593176
18583764 35.65652 35.04394 35.42600  133.92  -76.22 -184.41   11.80   13.25 4.4254e+07 1.3321e+08 9.21690 0.86994 0.31610  766.74   40410      321 18593176 18593176
18583779 35.59986 35.08524 35.38441  231.06   51.55 -252.87   17.68   18.94 4.7507e+08 8.4291e+08 20.33239 2.83777 0.52190   26488 5.4674e+05     3334 18593176 18593176
18583782 35.58072 35.12124 35.39689  318.47  -29.13 -221.22   12.79   13.90 5.9761e+07 1.416e+08 10.18732 0.74066 0.40570  862.13   44050      341 18593176 18593176
18583783 35.62397 35.09679 35.35239  344.19  -42.04 -177.38   10.06   10.13 1.0175e+08 1.327e+08 12.16479 1.19028 0.88050   761.2   40195      855 18593176 18593176
18583786 35.55986 35.00059 35.36511  163.47  103.66 -101.17    8.32    8.45 2.6859e+07 5.1887e+07 7.80282 0.64589 0.39240  125.45   10674      289 18593176 18593176
18583791 35.43290 34.84834 35.32137  -21.29 -189.70  -37.64    9.85   10.60 5.4845e+07 1.2262e+08 9.90000 1.04803 0.39240  654.02   35951      475 18593176 18593176
18583827 35.41159 34.99100 35.26835   57.07 -146.94   23.51   12.55   15.43 4.1225e+07 2.0939e+08 9.00141 0.54720 0.26290  1827.2   76533      244 18593176 18593176
18583830 35.39551 35.06744 35.30892   14.91 -224.59  -70.84   10.75   11.03 4.8225e+07 1.0017e+08 9.48451 0.79560 0.57500  443.61   27023      437 18593176 18593176
18583859 35.54845 35.16454 35.41630  -47.29 -390.67   59.44    8.06    9.09 1.3806e+07 5.4779e+07 6.25070 0.51359 0.41900  139.22   11524       76 18593176 18593176
18583860 35.52028 35.18638 35.39104   26.19 -376.60   79.25    8.74    6.78 1.3617e+07 5.2385e+07 6.22254 0.50042 0.30280  127.77   10819       85 18593176 18593176
18583874 35.51639 35.13718 35.37834 -163.07 -249.64   14.94   16.39   18.30 1.5563e+08 4.4568e+08 14.01690 0.96843 0.33930  7792.6 2.2236e+05      890 18593176 18593176
18583892 35.58763 35.00607 35.39724  -63.77 -268.55  -74.17   12.02   13.43 1.0156e+08 1.9521e+08 12.15775 1.37874 0.54850  1597.1   69319      944 18593176 18593176
18583899 35.52427 35.10207 35.22755   31.01 -115.94  -30.14   12.17   15.49 4.6521e+07 2.1836e+08 9.37183 0.75739 0.23970  1980.4   81200      493 18593176 18593176
18583900 35.54669 35.15358 35.30544  -36.44 -116.64  116.17   13.61   14.83 8.2451e+07 3.3282e+08 11.34085 1.05876 0.37920  4448.3 1.4723e+05      573 18593176 18593176
18583912 35.66725 35.15904 35.35696   18.64 -176.86   11.34    9.41   11.19 2.3831e+07 1.7662e+08 7.49859 0.58752 0.39240  1317.9   60184      309 18590852 18593176
18583922 35.64617 35.12217 35.31637  -37.65 -205.30  156.48    8.37    8.78 3.7831e+07 9.3869e+07 8.74648 0.93962 0.56180  391.56   24653      303 18593176 18593176
18583939 35.32801 34.87551 35.31208   88.40 -150.11  166.84   14.53   14.53 4.1225e+08 4.1268e+08 19.39437 2.34755 1.00000  6709.2 1.9918e+05     2681       -1       -1
18583951 35.47148 35.12994 35.39563  205.09 -439.19   24.46    9.11    8.87 5.5606e+07 6.7775e+07 9.94507 1.26325 0.90700  209.51   15564      405 18593176 18593176
18583962 35.36096 35.05004 35.26707  105.95 -121.64   40.28    8.67    8.69 2.3451e+07 5.0122e+07 7.45915 0.62718 0.48540  117.39   10165      167 18593176 18593176
18583967 35.20628 35.26617 35.23034  115.24 -263.86  -66.78    9.78   10.36 6.6761e+07 1.1057e+08 10.57042 0.72249 0.49870  536.25   31067     1093       -1       -1
18583983 35.39293 35.18927 35.36176  157.56 -218.61   43.47    9.55    9.73 2.7606e+07   8e+07 7.87606 0.57051 0.43230  288.07   19671      157 18593176 18593176
18583989 35.46606 35.16583 35.31838  231.75 -211.29  104.04   14.85   15.72 1.8831e+08 4.1823e+08 14.93662 1.30147 0.54850  6897.1 2.0327e+05     1142 18593176 18593176
18584016 35.55969 35.14286 35.42037   18.86 -349.33   22.78    9.91    9.90 2.6099e+07 3.3479e+07 7.72958 0.52966 0.84060   54.09  5749.7      329 18593176 18593176
18584017 35.52094 35.08749 35.46307  -15.68 -224.75  116.43    9.45   13.87 1.8718e+07 1.5784e+08 6.91972 0.59194 0.27620    1062   51351      169 18593176 18593176
18584020 35.51355 35.14577 35.41785  268.44 -441.41 -105.87   12.85   13.69 1.1613e+08 2.6052e+08 12.71268 1.65102 0.57500  2779.5 1.0419e+05      790 18593176 18593176
18584058 35.50454 35.17751 35.42146  313.06 -107.48  198.02    8.18   10.14 1.6451e+07 8.0315e+07 6.62817 0.38890 0.36590  290.24   19780      103 18588353 18593176
18584071 35.28613 34.77349 35.44470  -10.96    2.94  146.37   10.03   10.03 2.0535e+08 2.1e+08 15.37465 2.24031 1.00000  1760.2   74457     1347       -1       -1
18584078 35.64382 34.67592 35.33939  -85.70  -47.73  123.42    8.09    8.09 9.362e+07 9.6643e+07 11.83099 2.11212 1.00000  389.57   24560      827       -1       -1
18584082 35.63042 34.72546 35.37804  -98.35  -43.74  124.41   16.70   16.70 1.1962e+09 1.3465e+09 27.66056 4.69003 1.00000   51872 8.9613e+05     8302       -1       -1
18584084 35.65414 34.74138 35.37541  -90.65  -47.32  124.65    9.65    9.46 1.1461e+08 1.6254e+08 12.65775 1.31801 0.80080  574.43   32679      755       -1       -1
18584086 35.52039 34.87883 35.29532  -17.90  -15.01  -41.09   10.45   11.28 5.2761e+07 1.0326e+08 9.77324 1.17056 0.33930  470.21   28205      298 18593176 18593176
18584111 35.24444 35.01572 35.10151   80.73   15.17  120.57   25.21   25.21 2.2465e+09 2.2606e+09 34.12676 5.10911 1.00000 1.7395e+05 2.1808e+06    12589       -1       -1
18584124 35.39289 35.07841 35.21156   11.76  -44.21  172.26    8.66   11.81 6.5437e+07 1.8272e+08 10.50000 0.97535 0.44560  1406.7   63141      648 18593176 18593176
18584133 35.69508 35.22620 35.19865 -135.15   14.52   -0.55   10.29   10.68 1.0931e+08 1.3157e+08 12.45915 0.63765 0.97340  748.71   39709      729 18593176 18593176
18584134 35.62738 35.11070 35.09448   15.30  -55.63   39.85    8.59    8.45 2.1366e+07 4.7784e+07 7.23099 0.46248 0.39240   107.1    9502      257       -1       -1
18584139 35.55177 35.15249 35.18841   46.57  -23.04  204.54   10.02    9.60 8.0761e+07 8.3845e+07 11.26338 1.16621 0.97340  315.23   21019      478 18593176 18593176
18584149 35.90006 34.82669 35.30534  -17.08  -98.07  -96.79   10.14   10.29 7.6592e+07 1.47e+08 11.06620 1.29627 0.64140  926.37   46440      972       -1       -1
18584155 35.53885 35.13276 35.41061 -162.25  113.73  -19.54    9.78   12.31 1.9479e+07 1.4499e+08 7.01127 0.40786 0.27620  902.25   45548      119 18590038 18593176
18584161 35.67025 35.10494 35.32475 -142.87   80.38  -30.57    8.65   10.05 5.1437e+07 1.0938e+08 9.69155 1.14025 0.61490  525.15   30593      410 18590852 18593176
18584188 35.62189 35.00725 35.33890   18.62  106.28  139.81    8.67    8.82 2.0803e+07 2.5972e+07 7.16620 0.63863 0.47210   33.22  4017.4      121 18593176 18593176
18584194 35.53641 35.19900 35.40397 -112.42  -73.34   66.99   10.51   10.72 1.7972e+07 4.1803e+07 6.82535 0.47884 0.43230  82.846    7867       96 18593176 18593176
18584196 35.60065 35.15489 35.39424  -19.25   33.97   -2.52    9.45    9.55 1.3617e+07 1.9859e+07 6.22254 0.36474 0.47210  19.845  2750.4      105 18590282 18593176
18584197 35.52056 35.11930 35.34904   30.94  104.59  -26.73    8.01    7.94 9.4563e+06 1.8155e+07 5.50986 0.38034 0.40570  16.704  2423.1      100 18584361 18593176
18584198 35.59608 35.07023 35.32561   72.08   21.78  -42.87   10.37   11.81 3.4042e+07 1.1385e+08 8.44507 0.66573 0.40570  567.22   32377      394 18593176 18593176
18584202 35.57370 35.20908 35.40324   25.14   28.47   96.49    9.87   13.15 2.9887e+07 2.011e+08 8.08592 0.71766 0.39240  1690.8   72288      274 18593176 18593176
18584208 35.52259 35.18700 35.32244   35.59  -89.22   51.39   14.44   17.19 5.3718e+07 3.046e+08 9.83099 0.60866 0.22640  3752.5 1.2992e+05      551 18593176 18593176
18584214 35.69872 35.17504 35.28548   25.07  -73.12  -56.52   10.15   20.04 2.1944e+07 3.6582e+08 7.29437 0.56814 0.17660  5333.8 1.6826e+05      153 18593176 18593176
18584223 35.72486 35.01904 35.36797   20.30   43.08   -1.90   14.39   17.52 1.2293e+08 4.7559e+08 12.95634 1.04468 0.47210  8827.5 2.4371e+05     1338 18593176 18593176
18584225 35.67677 35.03644 35.40511   80.12    5.24  -45.53    9.50   10.94 1.3428e+07 7.2183e+07 6.19296 0.32422 0.25000  236.46   17013      191 18593176 18593176
18584230 35.61366 35.12956 35.34628  -98.43  127.58  -16.77   10.12   13.00 3.3859e+07 1.3767e+08 8.42958 0.80207 0.20000  816.79   42334      192 18593176 18593176
18584237 35.52204 35.15107 35.38354    8.02  161.57  -43.21    8.64    9.95 1.2482e+07 7.546e+07 6.04507 0.39270 0.35260   257.5   18114      303 18585051 18593176
18584238 35.60139 35.14213 35.41580  -59.42  175.49  127.50   11.51   15.45 7.0549e+07 4.6712e+08 10.76620 1.40625 0.32930  8528.1 2.3761e+05      431 18590282 18593176
18584239 35.60489 35.18594 35.40394   85.73  129.82  153.81   10.39   10.46 3.6127e+07 9.0967e+07 8.61408 0.68556 0.37920  368.65   23584      209 18590282 18593176
18584241 35.67915 35.05211 35.29993    6.09  109.44   17.09    8.16    8.76 3.707e+07 5.9131e+07 8.68873 0.74468 0.60160  161.23   12837      417 18593176 18593176
18584242 35.53982 35.10746 35.38532 -102.71   45.57  262.62   10.91   17.89 1.2861e+08 6.8038e+08 13.15211 1.48425 0.40570   17556 4.0406e+05      770 18593176 18593176
18584243 35.53479 35.16696 35.32318   87.09    7.59  216.43   10.20   12.11 3.4225e+07 8.4855e+07 8.46056 0.69619 0.28950  322.56   21377      190 18593176 18593176
18584251 35.68762 35.19849 35.36851  -31.82  -74.28  190.11    9.87    9.96 2.0239e+07 2.7802e+07 7.10141 0.50935 0.92030   37.86  4422.8      160 18593176 18593176
18584268 35.25558 34.94986 35.27832   85.65  -65.12   -1.04   16.82   19.75 2.1254e+08 5.3484e+08 15.55070 1.34922 0.39240   11060 2.8765e+05     1568       -1       -1
18584291 35.43996 35.11101 35.37797  289.48  -61.20   40.70    8.24    8.22 1.9479e+07 5.5728e+07 7.01127 0.57507 0.25000  143.88   11806      154 18593176 18593176
18584294 35.46492 35.09541 35.37370  185.49   -1.68   67.71    8.99   10.66 2.8183e+07 1.1613e+08 7.92958 0.77472 0.57500  589.15   33293      200 18593176 18593176
18584301 35.21103 35.08154 35.32501  138.45  -75.11   -4.38   12.33   14.94 8.4535e+07 2.6263e+08 11.43662 0.87161 0.30280  2822.9 1.0538e+05      744 18593176 18593176
18584302 35.25815 35.05077 35.33306  154.68  -78.11   -9.31   16.59   21.52 3.3225e+08 1.1032e+09 18.04789 2.59362 0.45880   44406 7.9938e+05     3307 18593176 18593176
18584305 35.26780 34.98675 35.28772  130.85  -79.55  -53.00   10.39   11.19 5.4085e+07 1.2432e+08 9.85493 0.82139 0.43230  671.54   36657      566 18593176 18593176
18584307 35.42448 35.00590 35.41744  223.48   54.43  -31.48    8.95    9.94 3.1958e+07 9.1725e+07 8.26901 0.70137 0.43230  374.57   23862      528 18593176 18593176
18584312 35.48754 35.14117 35.40963  157.29  -41.19  266.23    8.33    9.70 1.7394e+07 5.8e+07 6.75211 0.63355 0.35260  155.36   12492      100 18593176 18593176
18584331 35.48935 35.15631 35.27830  129.14  -14.99  -67.92   15.31   18.18 1.2539e+08 5.354e+08 13.04225 1.07907 0.37920   11082 2.8808e+05      984 18593176 18593176
18584340 35.55146 35.08485 35.42589  131.29   53.22  135.00    8.22   10.22 9.6451e+06 3.9211e+07 5.54648 0.32499 0.39240  73.267  7187.3       63 18593176 18593176
18584341 35.53223 35.12379 35.38913  287.40  -69.93  -33.10   12.37   12.81 6.393e+07 9.4944e+07 10.41831 0.87659 0.73440  400.21   25052      552 18593176 18593176
18584342 35.43839 35.20089 35.27561   78.07  -52.40 -183.79    9.48   10.18 2.969e+07 8.8887e+07 8.06901 0.48885 0.40570  352.64   22826      432 18593176 18593176
18584344 35.48539 35.24842 35.28342  129.05  -40.10 -149.52   10.48   11.23 3.4042e+07 7.6343e+07 8.44507 0.61431 0.31610  263.31   18413     1132 18593176 18593176
18584345 35.51310 35.22824 35.21331  107.68  -84.67  -71.55   11.80   14.52 7.4324e+07 2.6981e+08 10.95634 1.20254 0.41900    2973 1.0947e+05      912 18593176 18593176
18584349 35.48766 35.23683 35.22927  125.93  -97.65  -14.25   16.78   21.91 2.6437e+08 1.77e+09 16.72394 2.04358 0.40570 1.1006e+05 1.5579e+06     2287 18593176 18593176
18584355 35.69949 35.10517 35.44532   92.10  -11.38   55.97    8.09   10.39 1.1537e+07 1.1455e+08 5.88732 0.54630 0.27620  573.85   32655      224 18593176 18593176
18584361 35.51428 35.12248 35.35573  161.13 -123.86  159.54   12.83   13.27 5.8817e+07 1.2558e+08 10.13380 0.92377 0.44560  684.65   37182      819 18593176 18593176
18584363 35.58355 35.13731 35.37676  132.86   90.13  159.25   10.43   10.21 2.6662e+07 5.8944e+07 7.78451 0.50075 0.40570  160.25   12780      152 18593176 18593176
18584369 35.52118 35.08611 35.41011  231.15  180.24  -13.79    8.89    9.64 2.1563e+07 6.7577e+07 7.25211 0.54522 0.35260  208.34   15501      146 18593176 18593176
18584391 35.76300 35.10279 35.23949 -110.84 -246.55  -75.32   11.89   11.30 2.1746e+08 2.9421e+08 15.67042 1.56461 0.89380  3510.5 1.237e+05     1743 18593176 18593176
18584415 35.74268 35.11361 35.33944 -130.02 -153.28  -85.20   10.35   13.96 6.6761e+07 3.3122e+08 10.57042 0.73650 0.39240  4407.4 1.4623e+05      552 18593176 18593176
18584443 36.14492 35.07889 35.35325    1.06 -244.13  -87.36    9.88    9.88 1.5986e+08 1.6277e+08 14.14085 1.89169 1.00000  1088.3   52280      957       -1       -1
18584454 35.89130 35.00342 35.25800   88.78  -91.90  -90.72    8.43    9.53 3.3282e+07 7.4262e+07 8.38169 0.69888 0.76100  249.71   17709      365       -1       -1
18584473 35.80513 35.10359 35.36554   97.16 -209.84 -170.78    9.80   10.01 5.5789e+07 9.6831e+07 9.95634 1.23692 0.36590  415.63   25758      574 18593176 18593176
18584475 35.81037 35.03882 35.42170  226.62  -97.28 -181.81    9.87    9.51 2.0986e+07 2.4775e+07 7.18873 0.57601 0.60160  30.343  3758.4      132 18593176 18593176
18584483 35.70444 34.83804 35.35907  -48.52  -24.69 -117.88    9.48    8.91 4.2549e+07 5.97e+07 9.09718 0.75150 0.61490  164.22   13012      553       -1       -1
18584492 35.97693 34.95696 35.41339   36.86  -58.26  -82.62    8.06    8.14 1.6831e+07 2.5536e+07 6.67746 0.68869 0.69460  32.158  3922.5      119       -1       -1
18584533 36.09004 35.02724 35.31214  -39.46  -24.69 -146.03   13.77   13.77 4.5127e+08 4.5239e+08 19.98592 2.00664 1.00000  7981.2 2.263e+05     3061       -1       -1
18584605 35.80542 34.92449 35.35441 -142.48  -94.28  134.40    8.23    8.23 1.5e+08 1.5028e+08 13.84366 3.18176 1.00000  963.06   47786      907       -1       -1
18584613 35.87356 35.00572 35.08114    5.51  -71.46  -57.90   11.60   12.79 1.5211e+08 3.1169e+08 13.90845 2.06263 0.69460    3922 1.3421e+05     1503       -1       -1
18584614 35.83265 35.11901 35.10986  -33.60  -82.00  -16.94    8.80    9.39 5.8056e+07 8.8573e+07 10.09014 1.56412 0.60160  350.25   22712      804       -1       -1
18584617 35.81854 35.21055 35.26799  -83.23  -98.16   -4.97    9.43    9.54 3.4423e+07 6.084e+07 8.47606 0.62228 0.61490   170.3   13364      338 18592184 18593176
18584688 35.70535 35.15542 35.38473  145.18 -125.23  -82.51   14.81   26.52 1.1613e+08 2.3686e+09 12.71268 0.88214 0.33930 1.9255e+05 2.3498e+06     1463 18593176 18593176
18584720 35.78915 35.18404 35.02444   36.99   12.71  120.64   11.86   11.86 1.7648e+08 1.7653e+08 14.61549 0.90210 1.00000  1315.9   60116     1147       -1       -1
18584722 35.76313 35.19538 35.06165   34.32    1.58  136.43   14.70   14.70 4.5775e+08 4.6315e+08 20.08028 2.82046 1.00000  8202.7 2.309e+05     3036       -1       -1
18584723 35.90180 35.18577 35.12868    5.30   11.45  117.85   10.13   10.13 1.3087e+08 1.3087e+08 13.22958 1.11044 1.00000  741.16   39415      848       -1       -1
18584730 35.85492 35.14655 35.25921 -124.58  -22.80   21.85    9.53   10.23 2.7606e+07 7.2437e+07 7.87606 0.48396 0.36590  238.06   17097      148 18592184 18592184
18584735 35.74162 35.00513 35.24831   22.58   33.69  -43.59    8.90    9.29 2.6479e+07 4.293e+07 7.76620 0.53371 0.40570  87.187  8168.1      586 18593176 18593176
18584749 35.95544 34.86583 35.17220   55.95   70.57   34.28   12.21   12.21 2.369e+08 2.369e+08 16.12535 2.11098 1.00000  2315.9   91105     1582       -1       -1
18584770 36.09441 35.07456 35.26511    8.62  -33.15  -13.41    9.28   10.00 1.7014e+07 9.5507e+07 6.70282 0.35928 0.37920  404.79   25262      138       -1       -1
18584772 36.02732 35.15708 35.18554  -38.39  -43.09   20.05   10.16   10.60 6.9408e+07 1.1517e+08 10.70845 1.08831 0.52190  579.91   32908      523       -1       -1
18584782 36.02582 35.16338 35.34849  -20.99  -33.14  -29.20    9.19    9.25 3.6507e+07 5.1754e+07 8.64366 1.01144 0.43230  124.83   10635      305       -1       -1
18584783 36.11652 35.15470 35.36125    9.40  -36.31  -36.23   10.83   11.20 4.8225e+07 8.6685e+07 9.48451 0.92229 0.35260  336.06   22032      271       -1       -1
18584801 35.53730 35.11085 35.38877  305.26 -150.75 -191.56    9.50   13.72 2.0423e+07 2.0934e+08 7.12254 0.42392 0.23970  1826.4   76508      460 18584242 18593176
18584813 35.77776 34.95114 35.34261  235.20  -48.07   24.24    9.45    9.54 7.4704e+07 8.7122e+07 10.97465 0.66517 0.80080  339.32   22188      748 18593176 18593176
18584821 36.09846 35.18204 35.39687   78.70  -29.14  -31.46    9.91    9.95 5.0113e+07 6.6507e+07 9.60704 1.04293 0.69460  202.05   15155      375       -1       -1
18584828 35.50403 35.34066 35.31783   64.05 -165.53 -290.77    8.75    8.71 6.7521e+07 7.8423e+07 10.60986 1.32908 0.84060  277.26   19126      536 18593176 18593176
18584832 35.50203 35.34258 35.20094   63.08 -192.74 -224.47   10.80   11.30 1.0875e+08 1.2029e+08 12.43803 0.97721 0.80080  630.34   34989     1070 18593176 18593176
18584838 35.30458 35.31197 35.31228 -132.14 -106.80  -67.75    9.44    9.04 6.1085e+07 7.792e+07 10.26197 0.83099 0.81410  273.86   18953      503 18593176 18593176
18584873 35.63035 35.19345 35.36100 -183.25 -272.46 -111.30   11.14   11.04 1.1083e+08 2.0207e+08 12.51690 0.78695 0.41900  1706.5   72780      758 18593176 18593176
18584875 35.74056 35.32841 35.40094 -108.24 -146.13 -121.32    8.76    8.81 2.931e+07 4.9864e+07 8.03380 0.75347 0.60160  116.23   10091      210 18593176 18593176
18584888 35.51796 35.24118 35.39066  -20.77 -234.93 -183.29    9.88   12.80 2.7803e+07 8.8258e+07 7.89437 0.69112 0.22640  347.86   22598      151 18593176 18593176
18584894 35.61235 35.25279 35.36761  -35.57 -112.83 -144.54    8.11    8.13 9.2676e+06 1.4246e+07 5.47324 0.33409 0.40570  10.488  1720.7       75 18593176 18593176
18584907 35.14465 35.28768 35.28644  -84.10 -168.52  -27.95    8.75    9.07 6.4493e+07 9.5444e+07 10.44930 1.66904 0.74770  404.27   25239      863       -1       -1
18584910 35.21889 35.32900 35.26727  -96.56 -159.48    8.38    8.05    8.30 6.1465e+07 7.0925e+07 10.28310 1.47991 0.76100  228.61   16596      725       -1       -1
18584923 35.14648 35.22032 35.34063  -70.78 -213.75  -14.89   15.38   15.62 3.3225e+08 4.0211e+08 18.04789 1.92659 0.76100  6395.9 1.923e+05     3193       -1       -1
18584930 35.14256 35.25652 35.36328  -71.19 -185.04    2.78    8.06    8.35 3.1211e+07 4.6276e+07 8.20423 0.99043 0.76100   100.7  9081.4      386       -1       -1
18584944 35.38810 35.32742 35.29449   73.42 -274.76   76.72   10.95   11.89 5.8056e+07 9.9225e+07 10.09014 1.22689 0.44560  435.59   26662      328 18593176 18593176
18584945 35.54880 35.30639 35.38389  -59.24 -274.19   38.16    9.70   11.17 5.7873e+07 1.2842e+08 10.07887 1.22689 0.40570  714.69   38375      501 18593176 18593176
18584952 35.20948 35.34159 35.23180   56.54 -162.35  -52.72   11.43   23.73 9.2859e+07 1.5709e+09 11.80000 1.42007 0.33930   87527 1.3164e+06     1104       -1       -1
18584954 35.33886 35.35073 35.24910   84.39 -167.36   49.91   10.77   11.68 2.893e+07 6.638e+07 8.00000 0.53957 0.26290  201.31   15114      163 18593176 18593176
18584957 35.27359 35.26448 35.39285  -89.74 -256.17   15.61    8.32    7.96 5.5042e+07 6.4176e+07 9.91127 1.02180 0.84060  188.68   14410      457 18593176 18593176
18584976 35.66692 35.39424 35.14899 -124.54 -106.10   -0.75    9.87    9.87 1.2199e+08 1.2217e+08 12.92254 2.03021 1.00000  647.55   35689      699       -1       -1
18584988 35.60054 35.28289 35.38897  -32.36 -317.80    0.85   13.42   17.37 7.6028e+07 4.8065e+08 11.03803 0.72285 0.45880  9008.8 2.4738e+05      461 18593176 18593176
18585002 35.49641 35.25008 35.23458   29.83 -107.80   34.03   10.29   13.14 2.969e+07 9.0056e+07 8.06901 0.53799 0.18990   361.6   23251      353 18593176 18593176
18585005 35.55194 35.20213 35.20385   47.44  -77.12   12.07   11.18   12.47 2.7423e+07 8.5606e+07 7.85775 0.55345 0.18990  328.07   21645      430 18593176 18593176
