# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
22150519 35.25084 35.41787 35.38506  345.51 -385.35 -135.67   17.14   17.92 7.1789e+08 8.7136e+08 23.33239 3.26836 0.80080   28232 5.7297e+05     6092 22153838 22153838
22150520 35.16802 35.52256 35.43364  396.94 -383.64 -179.97   11.38   11.57 1.322e+08 1.8863e+08 13.27465 1.78983 0.82740  1495.3   66043     1473 22153838 22153838
22150525 35.13815 35.55773 35.51215  446.09 -396.12 -164.47    8.12    8.72 1.1915e+07 3.9024e+07 5.95211 0.48090 0.33930  72.595  7138.7       69 22150526 22153838
22150526 35.15433 35.56084 35.52398  469.27 -419.93 -150.07   35.09   35.73 7.0577e+09 8.7605e+09 49.98028 6.68034 0.88050 2.3702e+06 1.4822e+07    50004 22153838 22153838
22150556 35.05323 35.45571 35.61668  221.67 -423.41   90.74    9.75    9.88 4.8789e+07 6.2732e+07 9.52113 0.67604 0.84060  180.61   13955      459 22153838 22153838
22150558 35.07204 35.45904 35.61295  225.79 -428.41  105.34    9.87   10.29 9.6451e+07 1.5089e+08 11.94930 1.28519 0.84060  974.08   48188      843 22153838 22153838
22150561 35.09761 35.49008 35.55127  301.81 -489.41  124.00   18.31   19.89 6.1479e+08 8.3239e+08 22.15775 2.28911 0.88050   25857 5.3713e+05     4727 22153838 22153838
22150566 35.03836 35.69063 35.49830  381.73 -446.98  102.18   10.04   10.63 2.6859e+07 6.6385e+07 7.80282 0.47611 0.30280  201.34   15116      162 22153494 22153838
22150570 35.08113 35.62475 35.48435  424.02 -433.98   72.45   11.06   11.98 3.4803e+07 1.2154e+08 8.50704 0.73140 0.35260  643.06   35507      200 22148682 22153838
22150572 35.10840 35.58711 35.46046  348.29 -457.64  148.14   13.53   19.09 6.2225e+07 6.8972e+08 10.32535 0.79152 0.28950   18022 4.1191e+05      369 22152212 22153838
22150573 35.02453 35.66205 35.45765  324.43 -466.55  202.97    9.42    9.09 3.2901e+07 7.2934e+07 8.35070 0.47660 0.52190  241.21   17263      498 22153677 22153838
22150578 35.04406 35.58822 35.46480  510.01 -485.57  183.02   11.03   13.15 1.7592e+07 1.4114e+08 6.77606 0.39445 0.28950  856.82   43850      120 22153838 22153838
22150580 35.08371 35.65926 35.42692  495.46 -395.43  121.95   11.87   12.91 5.9761e+07 2.4404e+08 10.18732 0.96378 0.41900  2451.8   95007      378 22153838 22153838
22150582 35.06018 35.34398 35.64412  272.05 -434.73  -15.84   13.76   13.80 2.2732e+08 2.9131e+08 15.90282 1.40868 0.80080  3444.5 1.2199e+05     2011 22153838 22153838
22150586 35.09301 35.32340 35.66185  311.76 -416.31   23.73   30.43   33.27 2.8338e+09 4.1659e+09 36.87183 3.85597 0.81410 5.6924e+05 5.2093e+06    24455       -1       -1
22150588 35.11306 35.54484 35.59688  450.55 -423.91   73.90   10.64   10.91 1.392e+08 1.7242e+08 13.50423 1.83831 0.85390  1258.3   58171     1468 22153838 22153838
22150593 35.21896 35.61060 35.47599  310.17 -347.87   86.44   10.87   12.21 4.5775e+07 1.4254e+08 9.32113 0.81879 0.40570  873.15   44463      453 22153838 22153838
22150595 35.15904 35.61040 35.49280  330.02 -331.28   10.37    8.68   10.54 1.5887e+07 6.7519e+07 6.55070 0.39930 0.40570  207.99   15482      142 22153838 22153838
22150615 35.02111 35.59935 35.61395  351.53 -283.43  109.05   12.59   22.38 5.6549e+07 5.7474e+08 10.00141 0.95504 0.27620   12698 3.1841e+05      353 22153838 22153838
22150624 35.14149 35.58274 35.71468  345.19 -390.91   54.73   10.76   11.13 5.6169e+07 6.707e+07 9.97887 0.66021 0.80080  205.35   15337      384 22153838 22153838
22150627 35.09684 35.63335 35.69608  342.51 -368.76  111.62   17.79   18.19 5.9972e+08 8.7591e+08 21.97465 1.77651 0.82740   28515 5.7719e+05     5024 22153838 22153838
22150628 35.23065 35.56261 35.72884  361.41 -372.16   17.36   11.42   11.67 9.8338e+07 1.3131e+08 12.02817 1.29029 0.77420  745.97   39602      863       -1       -1
22150635 35.09565 35.74981 35.46701  418.88 -500.04   87.13   12.48   12.15 3.6873e+08 3.7934e+08 18.68592 3.82512 0.93360  5718.7 1.7711e+05     2685 22153838 22153838
22150636 35.11342 35.78239 35.41289  390.83 -464.65  133.63    8.40    8.22 8.1127e+07 8.6366e+07 11.28028 0.77241 0.94690  333.69   21917      581 22151516 22153838
22150640 35.10012 35.76580 35.45943  430.07 -480.40  103.49   10.70   10.48 1.2349e+08 1.2489e+08 12.97606 1.00267 0.93360  677.44   36893     1016 22150635 22153838
22150645 35.10420 35.73160 35.48988  424.33 -217.35   46.66   11.46   13.36 4.0662e+07 1.3125e+08 8.96056 0.63179 0.26290   745.3   39576      711 22153838 22153838
22150646 35.15842 36.00160 35.49722  355.92 -358.20   18.38   10.93   10.70 4.7662e+07 8.2709e+07 9.44789 1.03578 0.56180  307.09   20618      338       -1       -1
22150657 35.10616 35.61336 35.42998  368.43 -469.04  261.54    9.54    9.23 8.1127e+07 1.0062e+08 11.28028 0.92969 0.93360  447.37   27191      720 22153838 22153838
22150660 35.05904 35.67619 35.37778  474.47 -451.09  183.78   15.67   15.12 4.7577e+08 5.0582e+08 20.34225 3.01106 0.93360  9936.4 2.6587e+05     3857 22153838 22153838
22150668 34.80323 35.34071 35.33085  192.94 -239.79 -102.76   13.57   13.65 3.9099e+08 4.6028e+08 19.05211 3.10104 0.81410  8290.1 2.3271e+05     2975       -1       -1
22150672 34.76823 35.41032 35.26165  239.00 -224.31 -111.18    9.08    9.61 1.1121e+08 1.5465e+08 12.53099 1.42988 0.78750  1021.2   49890      846       -1       -1
22150701 34.89268 35.35943 35.45984  201.47 -289.38 -189.68    8.17    7.83 5.9761e+07 7.023e+07 10.18732 1.12081 0.88050  224.33   16367      518 22153838 22153838
22150710 35.04601 35.26127 35.60722  278.14 -384.73  -62.95    9.54   10.08 4.6521e+07 6.5629e+07 9.37183 0.68818 0.60160  196.96   14873      470       -1       -1
22150715 35.18316 35.31820 35.70064  323.70 -327.52  -32.57   12.78   13.07 8.738e+07 1.4859e+08 11.56197 0.92589 0.45880  945.77   47154      873       -1       -1
22150717 34.98580 35.33360 35.57981  275.79 -305.58  -84.89   32.36   34.94 2.9352e+09 5.3972e+09 37.30704 3.50677 0.60160 9.3574e+05 7.5019e+06    27318 22153838 22153838
22150739 35.07920 35.31296 35.39095  210.16 -130.05 -103.34    9.70    9.70 1.1234e+08 1.1234e+08 12.57324 1.18341 1.00000   552.8   31769      777 22153838 22153838
22150749 35.16774 35.38202 35.32987  253.45 -119.14 -129.40    8.32    7.82 6.2028e+07 6.5188e+07 10.31549 1.08172 0.96020  194.43   14732      438 22153838 22153838
22150780 35.01626 35.10964 35.54825  239.68 -238.46  -14.98   12.94   13.75 1.7099e+08 3.1427e+08 14.46197 1.45171 0.54850  3984.6 1.3578e+05      978       -1       -1
22150793 35.01198 35.17320 35.58739  293.57 -179.03  -35.46   11.24   12.16 9.2099e+07 2.3226e+08 11.76761 1.00423 0.52190  2229.6   88594     1600       -1       -1
22150803 34.84363 35.26744 35.53370  305.18 -250.90 -106.31   11.97   11.91 1.2634e+08 1.6723e+08 13.07465 1.35064 0.65470  1186.6   55716     1109       -1       -1
22150805 34.86365 35.23026 35.55942  299.20 -257.52 -107.40   10.95   11.13 1.5056e+08 2.261e+08 13.86197 1.50589 0.64140  2117.5   85297     1213       -1       -1
22150809 34.82751 35.38104 35.65099  314.41 -267.58  -75.05   12.33   14.46 5.8056e+07 1.9432e+08 10.09014 0.84071 0.36590  1583.1   68872      365       -1       -1
22150810 34.78485 35.43357 35.51054  267.28 -275.44  -30.80    8.18    8.44 2.1366e+07 7.9371e+07 7.23099 0.55901 0.41900  283.73   19453      197 22153794 22153838
22150826 34.85056 35.58254 35.60384  154.75 -246.09  -46.42    9.46   11.81 3.1577e+07 1.4685e+08 8.23662 0.68118 0.39240  924.66   46378      382 22153794 22153838
22150840 34.87849 35.39784 35.56304  293.27 -253.20  -94.28    8.97    9.42 2.8563e+07 6.2855e+07 7.96479 0.77783 0.36590  181.29   13993      202 22153794 22153838
22150845 35.04471 35.50705 35.54756  238.95 -112.05 -157.35    8.19   14.48 2.0239e+07 1.5385e+08 7.10141 0.82464 0.27620  1011.1   49527      115 22153838 22153838
22150851 34.98591 35.47196 35.64136  274.93 -223.94  -14.59    8.88   11.10 3.2155e+07 9.3615e+07 8.28592 0.84651 0.56180  389.53   24559      324 22153838 22153838
22150860 35.02084 35.52706 35.57958  289.37 -163.58 -139.26   14.65   16.93 1.7014e+08 4.3836e+08 14.44085 1.33871 0.53520  7548.6 2.1722e+05     1939 22153838 22153838
22150863 35.01105 35.45882 35.51154  304.43  -44.09 -159.28    9.01    9.50 8.0944e+07 8.2207e+07 11.27183 1.03316 0.94690  303.51   20442      487 22153838 22153838
22150866 35.01525 35.50085 35.53589  309.39  -22.56 -154.29   11.12   10.88 1.638e+08 1.6976e+08 14.25634 0.81626 0.93360  1221.4   56912     1012 22153838 22153838
22150898 35.09013 35.21626 35.52968  269.68 -222.92 -123.85   11.04   11.15 6.0141e+07 9.7901e+07 10.20845 0.92032 0.56180   424.5   26161      368       -1       -1
22150927 35.06030 35.56802 35.48570  152.18  -44.58 -251.66   13.97   13.77 1.7014e+08 2.0249e+08 14.44085 1.02527 0.92030  1713.4   72998     1106 22153838 22153838
22150941 35.02470 35.51347 35.48164  233.95  -63.53  -78.75   12.03   12.86 6.2789e+07 2.5395e+08 10.35634 0.55604 0.36590  2646.5 1.005e+05      977 22153838 22153838
22150947 35.08696 35.40101 35.60011  224.77 -154.49  -73.75    9.90    9.23 3.007e+07 5.6549e+07 8.10282 0.52297 0.57500  147.99   12053      246 22153838 22153838
22150948 35.24604 35.33515 35.59563  225.35 -282.26  -76.88   10.08   10.68 7.6789e+07 1.4596e+08 11.07465 1.03281 0.54850   913.9   45980      848       -1       -1
22150949 35.17453 35.42198 35.68713  308.38 -265.46 -147.83    9.51    9.57 3.2338e+07 5.308e+07 8.30141 0.45011 0.62820  131.05   11022      315       -1       -1
22150953 35.19033 35.44304 35.59268  219.31 -151.13  -54.77    9.20   10.08 2.9887e+07 8.3972e+07 8.08592 0.64457 0.52190  316.15   21064      195 22153838 22153838
22150961 35.16723 35.52704 35.52546  185.69 -130.58 -108.90    8.45    9.27 3.1014e+07 6.6573e+07 8.18732 0.86622 0.50860  202.44   15176      201 22150526 22153838
22150963 35.05405 35.49104 35.53809  277.70 -277.98  -19.35   12.28   21.18 4.6141e+07 8.2519e+08 9.34648 0.76608 0.28950   25429 5.3058e+05      871 22153838 22153838
22150964 35.14756 35.51054 35.53361  188.29 -174.44  -79.64   10.11   11.18 4.3493e+07 9.8662e+07 9.16338 0.95528 0.45880  430.85   26449      321 22153838 22153838
22150973 35.21402 35.57735 35.62536  172.38 -151.36 -133.05    8.84    8.72 5.938e+07 7.3819e+07 10.16620 1.54149 0.96020  246.86   17560      393 22153838 22153838
22150988 35.18122 35.30858 35.61563  310.44 -101.99  -49.69   10.53   10.53 1.4352e+08 1.4481e+08 13.64366 1.29099 1.00000  884.78   44898     1137       -1       -1
22150997 35.06905 35.47167 35.71420  203.68 -201.50 -187.19    8.32    7.83 4.6521e+07 5.346e+07 9.37183 0.90472 0.98670  132.85   11134      367 22153838 22153838
22151004 35.11727 35.52227 35.78633  261.11 -251.57 -118.12    8.97   10.02 4.3127e+07 9.0779e+07 9.13803 1.30562 0.39240  367.19   23515      293       -1       -1
22151010 35.16718 35.48608 35.75443  194.78 -342.06 -142.00    9.87    9.99 6.3549e+07 8.6047e+07 10.39859 0.98606 0.58830  185.15   14212      377       -1       -1
22151012 35.25278 35.48050 35.77291  193.65 -388.06  -82.76    8.57    9.81 3.1958e+07 5.4845e+07 8.26901 0.99665 0.40570   49.47  5384.3      184       -1       -1
22151015 35.26347 35.46751 35.80412  224.01 -370.10  -84.79    9.63   10.05 7.2817e+07 8.9136e+07 10.88028 0.99202 0.58830  240.46   17224      469 22151073 22151073
22151019 35.27898 35.53216 35.78139  190.09 -388.87  -88.12   10.67   12.84 5.107e+07 1.569e+08 9.66761 0.80792 0.43230  121.69   10438      333 22151073 22151073
22151021 35.26080 35.55365 35.81120  244.52 -369.10  -82.36    8.42    9.32 2.0239e+07 6.4559e+07 7.10141 0.33283 0.45880  20.581    2825      114 22151073 22151073
22151024 35.24695 35.56543 35.85737  245.67 -395.33 -107.86    9.23   10.63 8.4535e+07 1.6412e+08 11.43662 2.18723 0.52190  320.24   21264      523 22151073 22151073
22151034 35.26908 35.59592 35.86577  243.56 -383.79 -122.69    8.36    8.69 3.9718e+07 5.3085e+07 8.89014 0.88373 0.53520  75.097  7318.9      215 22151091 22151073
22151041 35.35736 35.50606 35.82139  180.12 -390.84  -99.85   10.57   13.05 1.1272e+08 3.1047e+08 12.58732 1.86553 0.50860   556.4   31921      641 22151073 22151073
22151045 35.34487 35.46294 35.76418  181.83 -374.75  -72.12   10.17   11.04 5.3338e+07 1.3573e+08 9.80845 0.99071 0.40570  132.27   11098      340       -1       -1
22151048 35.32877 35.48413 35.82730  203.51 -358.90  -73.26    8.62    9.87 3.1577e+07 7.6091e+07 8.23662 0.90829 0.45880  48.346  5294.1      249 22151073 22151073
22151052 35.30278 35.61011 35.82747  164.56 -349.22  -79.45    9.02    9.20 3.007e+07 6.0394e+07 8.10282 0.73927 0.40570  44.014  4940.9      234 22151091 22151073
22151056 35.26546 35.62120 35.80896  219.57 -387.70  -72.22   27.00   29.31 1.9746e+09 2.7784e+09 32.68592 2.99488 0.57500 1.3579e+05 1.8179e+06    12695       -1       -1
22151059 35.32692 35.47867 35.88615  184.97 -381.60  -88.71    8.29    8.39 2.062e+07 4.3493e+07 7.14507 0.50929 0.45880   21.33  2900.3      123       -1       -1
22151061 35.33050 35.51620 35.89495  175.99 -371.66  -90.64    9.31   13.90 4.0479e+07 3.2455e+08 8.94648 0.99511 0.37920  77.882  7517.5      243       -1       -1
22151062 35.37794 35.51595 35.87692  197.98 -371.24  -82.05    9.50   11.14 5.3338e+07 1.9577e+08 9.80845 1.12726 0.39240  132.27   11098      332       -1       -1
22151067 35.32167 35.52954 35.84177  177.33 -304.71  -79.22   10.23   10.28 7.4887e+07 1.2344e+08 10.98310 1.04241 0.53520  253.76   17920      435 22151073 22151073
22151069 35.37335 35.50947 35.89420  210.87 -336.02  -75.82    8.70    8.25 3.3282e+07 5.5732e+07 8.38169 0.84850 0.65470   53.48  5701.9      222       -1       -1
22151070 35.26758 35.52318 35.79764  194.87 -393.72 -105.91    9.97   13.04 5.0113e+07 2.0455e+08 9.60704 0.94910 0.44560  117.34   10162      320 22151073 22151073
22151072 35.26964 35.56554 35.77426  196.80 -342.68  -99.87    8.81   11.34 2.7986e+07 1.2098e+08 7.91127 0.66095 0.48540  38.343  4464.2      165 22151073 22151073
22151073 35.29349 35.54019 35.81856  195.47 -358.86  -89.28   50.96   50.96 3.4324e+10 3.4324e+10 84.68028 15.20879 1.00000 3.2236e+07 9.8491e+07   149069       -1       -1
22151075 35.29712 35.52874 35.82647  188.26 -406.97  -24.24   15.40   17.24 2.1958e+08 7.9399e+08 15.71972 1.94844 0.70780  2001.7   81842     2051 22151073 22151073
22151076 35.40581 35.50751 35.89689  187.90 -362.42  -49.34    8.48    9.32 2.1944e+07 5.2451e+07 7.29437 0.81464 0.36590  24.037  3166.6      146       -1       -1
22151077 35.34915 35.54484 35.85642  183.54 -359.28  -94.91    9.31   10.87 3.9901e+07 1.5019e+08 8.90423 0.67564 0.54850  75.763  7366.6      394 22151073 22151073
22151081 35.46170 35.53040 35.93001  208.67 -369.60  -44.27   10.48   14.63 7.5648e+07 3.4183e+08 11.01972 1.16338 0.36590  258.73   18177      613       -1       -1
22151086 35.35487 35.60106 35.83488  201.74 -402.81  -80.83   15.36   15.14 3.2606e+08 4.0412e+08 17.93380 1.82105 0.68130  4276.4 1.4303e+05     1862       -1       -1
22151089 35.30412 35.58484 35.84733  205.35 -409.30  -93.40   12.91   16.30 8.2831e+07 6.616e+08 11.35915 1.08917 0.39240  307.96   20661      468 22151091 22151073
22151091 35.30396 35.59882 35.84115  238.35 -396.86  -96.06   32.53   32.60 7.5493e+09 1.1352e+10 51.11690 11.40046 0.96020 1.7817e+06 1.2027e+07    43072 22151073 22151073
22151093 35.32689 35.56284 35.83229  223.05 -340.74  -89.94    9.78   12.29 6.638e+07 2.0155e+08 10.55070 0.79895 0.57500  201.31   15114      497 22151091 22151073
22151095 35.29016 35.66073 35.89573  233.86 -361.85  -89.95    8.81    9.04 3.9718e+07 5.6362e+07 8.89014 0.77559 0.74770  75.097  7318.9      263       -1       -1
22151096 35.30346 35.63665 35.94750  230.18 -373.04  -82.08   10.62   10.72 8.4732e+07 1.4141e+08 11.44507 1.26871 0.56180  321.67   21334      502       -1       -1
22151099 35.26895 35.49151 35.75340  277.98 -235.39  -67.89    8.66    9.19 1.8338e+07 4.1798e+07 6.87183 0.33597 0.25000  82.829  7865.8      544       -1       -1
22151107 35.04030 35.64211 35.43843  151.07 -268.21 -286.15    9.49    9.92 3.1211e+07 1.1222e+08 8.20423 0.52432 0.49870  551.65   31721      202 22153014 22153838
22151109 35.03884 35.66839 35.50460  197.10 -220.70 -289.14    8.24    9.69 3.4423e+07 5.8315e+07 8.47606 0.89955 0.26290  156.98   12588      216 22153854 22153838
22151110 35.03018 35.58604 35.47499  265.86   47.83 -263.72    8.01    7.85 2.7042e+07 3.8208e+07 7.82113 0.86183 0.57500   69.71    6929      185 22153838 22153838
22151118 34.76284 35.62684 35.20668  231.58 -239.52 -104.18    9.02    9.91 7.7915e+07 3.137e+08 11.12958 0.99938 0.73440  3970.6 1.3543e+05     1462       -1       -1
22151122 34.72120 35.53471 35.17213  281.78 -224.12  -78.11    8.19    8.64 1.6451e+07 3.9085e+07 6.62817 0.65518 0.28950  72.813  7154.5       94       -1       -1
22151124 34.73718 35.50656 35.17758  263.53 -222.64  -93.44   23.69   24.30 1.6324e+09 1.9264e+09 30.67887 3.71208 0.76100 1.2949e+05 1.7555e+06    10545       -1       -1
22151144 34.88047 35.62436 35.31635  212.72 -227.97  -76.98   14.94   20.57 2.0423e+08 8.6723e+08 15.34507 1.94735 0.39240   27975 5.6914e+05     1556 22153838 22153838
22151145 34.86284 35.63651 35.40592  246.17 -149.55  -93.64    9.27    9.36 4.4634e+07 8.939e+07 9.24366 1.16374 0.54850  356.48   23008      491 22153838 22153838
22151155 35.02809 35.52757 35.18905  293.91 -250.09 -102.83   17.63   19.30 3.762e+08 9.218e+08 18.80986 1.76319 0.58830   31453 6.2034e+05     3064 22153838 22153838
22151157 34.91870 35.65764 35.27043  260.64 -152.70  -35.17    8.34   10.08 2.231e+07 6.5122e+07 7.33662 0.59584 0.28950  194.05   14711      130 22153838 22153838
22151178 34.93522 35.68450 35.40178  293.62 -221.16 -203.89   14.61   16.37 1.9592e+08 4.577e+08 15.13380 1.20450 0.50860  8201.1 2.3087e+05     1695 22153838 22153838
22151179 34.96384 35.68278 35.48858  231.14 -214.42 -197.84    8.41   10.73 1.607e+07 7.6596e+07 6.57606 0.56320 0.35260  264.99   18500       99 22153838 22153838
22151197 34.93484 35.75840 35.32681  233.48 -325.09  -73.07   11.70   12.99 6.2986e+07 1.6906e+08 10.36761 1.02293 0.57500  1211.7   56579     1023 22153838 22153838
22151203 34.90111 35.58043 35.31247  264.48 -196.72  -70.49   14.00   15.29 1.6099e+08 3.485e+08 14.17324 1.51118 0.54850  4859.4 1.5712e+05     1206 22148393 22153838
22151204 34.84781 35.64971 35.28868  311.22 -177.75  -38.11    8.07    9.45 2.5535e+07 5.3338e+07 7.67324 0.82485 0.41900  132.27   11098      230 22153838 22153838
22151218 35.01319 35.76368 35.38320  127.53 -162.28  -71.63    8.02    8.42 6.6761e+07 7.8671e+07 10.57042 1.27724 0.88050  278.95   19211      609 22153838 22153838
22151261 35.05732 35.84792 35.34174  300.79 -110.70   -8.19   10.52   10.53 1.0175e+08 1.2394e+08 12.16479 1.00784 0.82740   667.6   36498      845 22153838 22153838
22151271 35.12350 35.66443 35.11642  247.38 -314.53 -104.69    9.55   11.55 6.3169e+07 1.912e+08 10.37746 1.04339 0.39240  1534.7   67317      998       -1       -1
22151288 35.08282 35.61839 35.37385  277.51 -110.21  -50.58   15.92   22.14 6.5817e+07 6.4052e+08 10.52113 0.67097 0.26290   15635 3.7104e+05      366 22153838 22153838
22151320 34.97946 35.61073 35.49358  262.23 -295.42 -235.45    9.85   10.16 3.007e+07 5.3873e+07 8.10282 0.76367 0.44560  134.83   11256      249 22153494 22153838
22151368 34.91575 35.61570 35.39804  286.48 -422.84  -39.06    8.62    8.93 3.1014e+07 5.3268e+07 8.18732 0.98518 0.54850  131.94   11077      299 22153838 22153838
22151370 34.90023 35.59250 35.36971  332.97 -392.88  -19.02   12.81   15.49 1.5507e+08 4.4282e+08 14.00000 1.51689 0.56180  7696.7 2.2034e+05     3228 22153228 22153838
22151371 34.93853 35.59029 35.34288  321.31 -389.53  -34.30   14.31   15.81 1.5958e+08 3.8906e+08 14.13521 1.11232 0.58830  6003.3 1.8354e+05     2219 22153838 22153838
22151374 35.05806 35.53994 35.37871  375.51 -337.39  107.57   13.05   14.51 9.4944e+07 1.6606e+08 11.88732 1.09798 0.81410  1170.7   55165      722 22153838 22153838
22151377 34.86575 35.67142 35.47074  258.30 -367.86 -143.78    8.90    9.55 2.9507e+07 6.3235e+07 8.05211 0.76056 0.47210   183.4   14113      490 22153838 22153838
22151379 34.89915 35.71723 35.52212  237.19 -352.79 -142.78    9.35   11.32 4.1042e+07 1.4981e+08 8.98732 1.10715 0.48540  960.75   47702      928 22153476 22153838
22151380 34.85591 35.70723 35.51553  268.65 -352.90 -142.59   10.94   12.25 4.2366e+07 1.2155e+08 9.08310 0.75447 0.45880  643.07   35507      447 22153476 22153838
22151383 34.80085 35.61760 35.52118  269.31 -272.67 -109.51    9.35   10.33 4.4634e+07 8.2085e+07 9.24366 0.52116 0.65470  302.65   20399      486 22153838 22153838
22151384 34.80630 35.58704 35.51773  293.26 -297.89  -86.77   12.65   17.40 1.1555e+08 6.3007e+08 12.69155 1.19500 0.70780   15149 3.6253e+05     1859 22153794 22153838
22151396 34.99326 35.74764 35.51911  227.71 -202.42   17.13   12.17   14.27 8.2268e+07 2.308e+08 11.33239 1.03836 0.61490  2202.8   87809      594 22153838 22153838
22151399 35.00340 35.61213 35.57160  295.92 -154.18  -35.39   10.30   11.37 2.4775e+07 5.2455e+07 7.59577 0.56788 0.21310   128.1   10840      133 22153494 22153838
22151408 34.91565 35.82743 35.60446  152.39 -300.44  -22.96   11.72   12.50 2.2606e+08 2.6362e+08 15.87183 3.08799 0.80080  2843.3 1.0594e+05     1658 22153838 22153838
22151411 34.83401 35.85657 35.57396  200.89 -302.62  -53.25   16.78   17.84 6.0521e+08 1.0796e+09 22.04085 1.67077 0.76100   42599 7.7533e+05     6402       -1       -1
22151418 35.01091 35.67330 35.66001  271.08 -263.74 -154.08   11.55   13.59 7.3563e+07 2.1592e+08 10.91831 0.89094 0.36590  1938.1   79922      557 22153838 22153838
22151456 35.13342 35.66498 35.49284  170.37 -176.85 -156.40   10.44   10.58 6.6e+07 1.2319e+08 10.53099 1.08219 0.56180  659.85   36186     1021 22153838 22153838
22151458 35.14039 35.71558 35.46561  140.59 -209.74 -181.49   20.82   21.20 1.1814e+09 1.2662e+09 27.54648 3.22608 0.90700   57856 9.7103e+05     7575 22153838 22153838
22151468 35.15678 35.61175 35.75858  285.39 -151.71 -163.60    8.40    9.08 5.7873e+07 8.5737e+07 10.07887 1.52263 0.66800  154.71   12453      371       -1       -1
22151470 35.13463 35.61196 35.72656  266.83 -149.48 -167.06   23.33   23.15 1.5761e+09 1.67e+09 30.32113 3.35569 0.97340   98432 1.4351e+06     9946 22153838 22153838
22151494 35.19739 35.61364 35.59351  207.19 -146.00 -161.10   30.44   30.47 4.2761e+09 4.4255e+09 42.29437 5.74146 0.94690 6.3927e+05 5.6724e+06    25796 22153838 22153838
22151506 35.20278 35.67715 35.81957  218.63 -271.21 -142.40   16.82   16.82 9.4944e+08 9.6347e+08 25.60986 3.96023 1.00000   33288 6.4675e+05     5507       -1       -1
22151508 35.05022 35.77373 35.25157  212.30 -300.66 -183.44    8.98    9.02 7.3563e+07 8.977e+07 10.91831 1.48319 0.82740  359.39   23147      717 22153838 22153838
22151516 35.11149 35.78539 35.41247  211.70 -239.98 -211.97   19.80   19.60 1.0708e+09 1.4639e+09 26.65775 2.60000 0.88050   76445 1.1917e+06     8467 22153838 22153838
22151525 35.21361 35.66226 35.62411  273.32 -144.36 -167.72   11.75   12.12 2.6211e+08 2.7563e+08 16.67606 2.47616 0.94690  3097.4 1.1282e+05     2555 22153838 22153838
22151534 35.16065 35.75244 35.46333  259.50 -204.08 -230.27   17.09   17.50 7.8e+08 8.8692e+08 23.98592 2.02223 0.89380   29207 5.8746e+05     6082 22153838 22153838
22151542 35.09885 35.72689 35.79464  318.80 -247.76  -25.05    8.79    8.98 4.1423e+07 8.3592e+07 9.01549 0.87345 0.64140  313.41   20930      439       -1       -1
22151548 34.90809 35.27177 35.47087  382.60 -206.03  -77.41   11.78   13.18 1.1631e+08 3.2526e+08 12.71972 1.18487 0.62820  4256.4 1.4253e+05     1213       -1       -1
22151554 34.92046 35.50611 35.41527  338.26 -260.64  -12.41    8.59   13.23 2.0239e+07 2.1014e+08 7.10141 0.74930 0.32930  1839.8   76919      166 22153838 22153838
22151565 34.94150 35.21420 35.47632  297.95 -269.04 -120.15   15.21   15.76 4.7296e+08 7.531e+08 20.30282 1.76588 0.64140   21336 4.6634e+05     7616       -1       -1
22151579 34.96784 35.27558 35.51465  255.89 -284.59 -109.88    9.07    9.23 9.0972e+07 1.3757e+08 11.71972 1.29663 0.70780  815.66   42291     1175       -1       -1
22151581 35.00922 35.29026 35.46242  287.22 -223.44 -132.17    8.18    8.10 2.3268e+07 4.5896e+07 7.43803 0.36501 0.62820   99.12  8976.2      288 22153838 22153838
22151592 34.93467 35.28749 35.53509  267.66 -274.25 -105.22   11.21   11.56 1.5676e+08 2.6056e+08 14.05070 1.76807 0.70780  2780.4 1.0421e+05     1904       -1       -1
22151594 34.97884 35.48106 35.33761  262.31  -94.63  -80.94   13.16   14.63 2.0014e+08 3.9972e+08 15.24085 1.62072 0.54850    6323 1.9068e+05     1364 22153838 22153838
22151598 34.99271 35.38620 35.37616  286.55 -147.14 -119.96   33.35   37.15 3.5366e+09 6.3826e+09 39.70282 5.33253 0.57500 1.291e+06 9.4985e+06    23969 22153838 22153838
22151603 34.93229 35.53480 35.49742  510.63  -85.23 -107.22    9.82    9.71 1.6986e+08 1.7732e+08 14.42958 2.66676 0.94690    1328   60523     1338 22153838 22153838
22151606 34.93826 35.53971 35.46409  536.19 -106.74 -104.84    8.23    8.51 7.1493e+07 7.8357e+07 10.81408 1.86209 0.93360  276.81   19103      613 22153838 22153838
22151620 35.09782 35.42912 35.50220  291.10 -319.75  -40.89    8.06   11.17 1.8535e+07 9.1408e+07 6.89577 0.85129 0.32930  372.09   23745      106 22153838 22153838
22151621 35.06422 35.43285 35.48640  306.69 -355.70  -53.38   28.38   34.84 1.3373e+09 7.7137e+09 28.70845 2.40686 0.61490 1.8569e+06 1.2397e+07    15224 22153838 22153838
