# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
24751455 34.83432 33.93627 35.86073   22.29   87.20    0.19   13.08   14.60 8.2648e+07 2.251e+08 11.35070 1.03248 0.30280  306.65   20597      461 24751513 24751513
24779308 36.17197 35.50432 35.83524  -75.02    9.92   -4.43    8.07    8.07 8.2648e+07 8.5798e+07 11.35070 2.10890 1.00000  306.65   20597      484       -1       -1
24697537 35.15830 35.26961 35.16152 -241.08   57.94 -136.87   12.81   13.48 8.2451e+07 2.7207e+08 11.34085 0.99192 0.58830  3020.9 1.1077e+05      579 24706808 24706808
24703242 35.62539 34.90263 35.52328 -131.03   41.97  -16.07    8.91   10.23 8.2451e+07 1.4756e+08 11.34085 1.15909 0.80080  305.25   20527      803 24703280 24703280
24706582 35.26230 35.05623 35.06027   38.06   88.80  -93.37   11.47   13.03 8.2451e+07 1.9455e+08 11.34085 1.11937 0.36590  1586.8   68989     1338 24706808 24706808
24831212 34.72979 36.36527 35.10187  106.70   26.26  126.05    8.19    8.19 8.2451e+07 8.2836e+07 11.34085 2.07277 1.00000  305.25   20527      495       -1       -1
24880079 35.84883 34.85911 36.16065  -39.83   30.53  -16.84    9.65   10.62 8.2451e+07 2.7865e+08 11.34085 1.49346 0.48540  305.25   20527      459       -1       -1
24733908 36.18876 35.89482 34.04275   45.57  -24.72  -60.04    9.03    9.34 8.2268e+07 8.8766e+07 11.33239 0.78818 0.85390  303.95   20463      674       -1       -1
24907177 35.08103 34.89751 34.67882    4.84   17.04  154.78    8.20    8.20 8.2268e+07 9.361e+07 11.33239 2.72086 1.00000  303.95   20463      467       -1       -1
24701572 35.36263 35.16154 34.96814  254.75  -11.89  -28.77   10.04    9.81 8.2085e+07 1.2575e+08 11.32394 1.00861 0.82740  686.42   37252      716 24706808 24706808
24733322 36.16300 36.05158 34.29844  -29.61   26.95  -29.45   10.49   11.42 8.2085e+07 1.3962e+08 11.32394 1.05764 0.43230  302.65   20399      531       -1       -1
24883504 35.47787 33.53734 35.82220   12.82   18.39  -36.18    8.97    8.97 8.2085e+07 9.2981e+07 11.32394 1.21254 1.00000  302.65   20399      638       -1       -1
24734779 35.96379 36.47039 34.05454   73.32   52.04  -75.27   10.07   12.05 8.1887e+07 1.095e+08 11.31549 1.13116 0.30280  301.25   20330      486 24734997 24734997
24906118 34.91554 34.86530 35.21121    5.59   64.24  -26.45   10.17   10.26 8.1887e+07 1.1638e+08 11.31549 1.08475 0.72110  591.58   33393      850       -1       -1
24906770 34.79465 34.33672 35.61858   60.68  112.74    4.57    9.71    9.71 8.1887e+07 8.1887e+07 11.31549 0.96723 1.00000  301.25   20330      536 24906771 24906771
24697160 35.18208 35.14715 35.04687   15.81 -104.58  269.36   10.36   10.02 8.1704e+07 1.0313e+08 11.30704 1.55373 0.92030  469.13   28157      454 24697142 24706808
24701309 35.24593 35.20783 35.21492  199.71  212.84  370.69   12.11   15.78 8.1704e+07 3.6664e+08 11.30704 1.26986 0.28950  5356.6 1.6879e+05      847 24706808 24706808
24880737 36.22179 34.29155 35.94492  -24.20   92.50   20.65    8.78    8.78 8.1704e+07 8.2643e+07 11.30704 1.26764 1.00000  299.96   20265      461       -1       -1
24697259 35.11823 35.02300 35.17075 -151.21   93.27 -115.81    9.79    9.73 8.1507e+07 9.7085e+07 11.29859 0.76319 0.85390  417.72   25854      606 24706808 24706808
24779635 35.46170 35.80945 35.77321   87.30  -64.22  105.00    8.70    8.70 8.1507e+07 8.1507e+07 11.29859 0.94477 1.00000  298.57   20196      462       -1       -1
24787683 35.76755 35.42755 34.24315  133.85  -58.07   21.58    9.02    9.02 8.1507e+07 8.277e+07 11.29859 1.24079 1.00000  298.57   20196      499       -1       -1
24829537 34.48159 35.64001 35.96377  119.96    2.39   -3.71    8.92    8.92 8.1507e+07 8.2648e+07 11.29859 1.15562 1.00000  298.57   20196      447       -1       -1
24830142 33.96277 35.45535 35.42028   79.72   99.28  135.95    8.83    8.83 8.1507e+07 8.1507e+07 11.29859 1.23109 1.00000  298.57   20196      448       -1       -1
24831640 34.65603 35.69921 35.10141   86.70   60.34  108.02    9.18    9.17 8.1507e+07 1.6309e+08 11.29859 1.22569 0.57500  1130.8   53777      469       -1       -1
24904170 36.73783 34.82142 35.32589  -61.31   46.93   73.68    8.90    8.90 8.1507e+07 8.2521e+07 11.29859 1.71384 1.00000  298.57   20196      465       -1       -1
24698363 35.02149 35.16479 35.30623 -133.89   66.48  -70.16   10.94   11.52 8.1324e+07 1.1725e+08 11.28873 1.23596 0.53520  600.18   33750      599 24706808 24706808
24742173 35.64917 34.53525 35.91011  -83.58   57.17   44.27    8.96    9.36 8.1324e+07 9.1855e+07 11.28873 1.11525 0.98670  297.29   20132      545 24742540 24742540
24927552 33.73437 35.20410 36.06215   76.56  -17.46   60.13    8.26    7.67 8.1324e+07 1.0748e+08 11.28873 1.87304 0.81410  297.29   20132      622       -1       -1
24733069 35.76056 36.15259 34.07908 -106.37   15.63  106.77   12.68   13.34 8.1127e+07 1.5418e+08 11.28028 1.19370 0.48540  295.91   20063      461 24734379 24734379
24786401 35.74415 36.46725 33.81565   36.39   49.51   98.77    8.47    8.47 8.1127e+07 8.2455e+07 11.28028 2.35841 1.00000  295.91   20063      505       -1       -1
24698635 35.15001 35.62893 35.39742  -11.85   38.21   75.34   10.26   10.43 8.0944e+07 1.2375e+08 11.27183 1.26647 0.73440  665.61   36418      654       -1       -1
24698194 34.87110 35.27013 35.28835 -118.15   10.86   82.78    8.80   10.21 8.0761e+07 1.2628e+08 11.26338 1.61630 0.86720  691.99   37474      837 24706808 24706808
24698223 35.02739 35.37308 35.38627   21.77   10.27   55.67   14.84   19.23 8.0761e+07 3.0587e+08 11.26338 0.99328 0.21310  3782.6 1.3068e+05      525 24706808 24706808
24701159 35.17603 35.23083 35.20217   74.03  303.92    9.89   15.98   17.52 8.0761e+07 1.0837e+08 11.26338 0.85322 0.81410  515.89   30195      597 24706808 24706808
24703425 35.78459 35.16545 35.62963  135.78  -49.54  -49.73    9.16    9.67 8.0761e+07 1.1669e+08 11.26338 1.35847 0.48540  293.35   19936      457       -1       -1
24742527 35.58707 34.54638 35.94561   65.09  100.90  -71.67   11.03   11.53 8.0761e+07 1.3831e+08 11.26338 1.25074 0.47210  293.35   19936      468 24742540 24742540
24783634 36.38203 35.94141 34.43165   17.35   96.71   39.86    9.38    9.38 8.0761e+07 8.9324e+07 11.26338 1.00669 1.00000  293.35   19936      481       -1       -1
24783860 36.22627 35.62382 34.14661   -6.64   22.47   66.77   10.20   11.04 8.0761e+07 1.6085e+08 11.26338 1.58075 0.54850  293.35   19936      466       -1       -1
24880393 36.68007 34.39742 36.37604  -14.48  111.99  121.16    9.24    9.24 8.0761e+07 8.1319e+07 11.26338 0.79023 1.00000  293.35   19936      470       -1       -1
24778375 35.95139 36.21952 35.16837  -43.69  137.70  103.22    8.02    8.02 8.0563e+07 8.1131e+07 11.25352 2.35169 1.00000  291.97   19867      425       -1       -1
24787569 36.09979 35.69449 34.10430   52.35  -16.10   -0.59    9.44    9.44 8.0563e+07 1.2072e+08 11.25352 1.10493 1.00000  291.97   19867      522       -1       -1
24829808 33.92211 35.50496 36.35620   76.85   10.95   41.98    8.85    8.85 8.0563e+07 8.0817e+07 11.25352 1.22583 1.00000  291.97   19867      480       -1       -1
24701743 35.38958 34.88359 34.94692  174.06  -34.35  177.43    8.30    8.30 8.038e+07 8.2268e+07 11.24507 2.11517 1.00000   290.7   19803      793       -1       -1
24787835 35.41121 36.08004 34.43393   16.96  -14.61   88.81    8.78    9.40 8.038e+07 1.2268e+08 11.24507 1.69818 0.70780   290.7   19803      555       -1       -1
24927847 33.47303 34.88793 35.93831   70.13  -32.44   60.12    8.55    8.55 8.038e+07 8.2045e+07 11.24507 1.25690 1.00000   290.7   19803      442       -1       -1
24697798 35.23563 35.42877 35.13810   26.01   98.79 -171.50   10.64   11.46 8.0183e+07 1.8245e+08 11.23662 1.38711 0.49870  1402.7   63009      638 24706808 24706808
24704100 35.33527 35.32734 35.33385  -76.64  232.84   -7.66   13.19   13.64 8.0183e+07 1.0647e+08 11.23662 0.90689 0.47210  498.73   29453      485 24706808 24706808
24704661 35.03307 35.15145 35.13859   50.46  -13.04 -177.22   10.62   11.57 8.0183e+07 1.4268e+08 11.23662 0.63420 0.52190  874.81   44525     1266 24706808 24706808
24767310 35.29713 35.42541 36.04094  -46.61   37.08  -42.26    8.65    8.65 8.0183e+07 8.7254e+07 11.23662 1.21730 1.00000  289.33   19735      530       -1       -1
24779130 35.75275 35.97451 35.61511   24.52  -43.94   61.13    8.03    8.03 8.0183e+07 1.0024e+08 11.23662 0.90908 1.00000  289.33   19735      428       -1       -1
24833357 34.18844 35.49706 33.72866  105.13  -32.43   33.15    9.50    9.50 8.0183e+07 8.0249e+07 11.23662 1.42544 1.00000  289.33   19735      460       -1       -1
24881744 35.25490 34.55779 35.87103   79.91  -29.31 -118.53    8.09    7.72 8.0183e+07 8.0756e+07 11.23662 1.18047 0.94690  289.33   19735      469 24881745 24881745
24697688 35.22363 35.51761 34.96973   30.78 -119.75  142.78    9.17    9.29   8e+07 8.277e+07 11.22817 1.12165 0.98670  288.07   19671      496 24702392 24702392
24788374 36.08142 35.96203 33.80965    7.06    5.21   78.12    8.21    8.21   8e+07 8.7122e+07 11.22817 1.02686 1.00000  288.07   19671      488       -1       -1
24706957 35.22546 35.13589 35.30421  185.01 -148.08 -153.87   11.37   11.54 7.9803e+07 1.5507e+08 11.21831 1.49141 0.45880  1026.5   50083      454 24706808 24706808
24734113 35.88228 36.02770 34.07544   24.20   55.16   60.17    8.94    8.99 7.9803e+07 1.8274e+08 11.21831 0.97812 0.57500   286.7   19603      831       -1       -1
24904988 35.68196 35.26606 35.23701  -63.73  -88.80 -125.27    9.29    9.29 7.9803e+07 8.0883e+07 11.21831 1.68872 1.00000   286.7   19603      476       -1       -1
24928576 33.25761 35.08080 34.88768   95.56  -80.06  -26.40    8.06    8.06 7.9803e+07 7.9803e+07 11.21831 0.77605 1.00000   286.7   19603      501       -1       -1
24699979 34.83335 35.20410 35.13010   25.45  136.20  -45.56   11.20   11.43 7.9437e+07 1.0875e+08 11.20141 0.94060 0.37920  519.37   30345      755       -1       -1
24733643 35.92807 36.14892 34.15255   13.24   54.07   88.28   12.38   12.40 7.9437e+07 1.2022e+08 11.20141 1.09282 0.61490  284.18   19476      662       -1       -1
24733791 35.69008 36.20548 34.13968   98.21   16.79  -27.78   13.26   19.53 7.9437e+07 5.1254e+08 11.20141 1.06006 0.26290  284.18   19476      546 24734379 24734379
24784710 35.91783 36.78539 34.13854  -86.71   38.64  -64.24    9.68    9.68 7.9437e+07   8e+07 11.20141 1.00751 1.00000  284.18   19476      480       -1       -1
24703022 35.71082 34.97597 35.54662 -158.81   30.48   -5.71   12.22   12.39 7.9239e+07 1.2085e+08 11.19155 1.15563 0.58830  282.83   19408      668 24703280 24703280
24878753 35.85106 34.82580 37.01675   36.51   64.94    7.93    8.47    8.47 7.9239e+07 7.9244e+07 11.19155 1.84906 1.00000  282.83   19408      464       -1       -1
24905554 35.43725 34.42130 34.99111   -2.49  106.48  -66.60    8.51    8.99 7.9239e+07 9.8343e+07 11.19155 1.38263 0.73440  282.83   19408      539       -1       -1
24699515 35.24576 35.27861 35.25293   95.28 -131.31  257.30   15.17   17.21 7.9056e+07 3.0981e+08 11.18310 0.77795 0.21310  3876.8 1.3307e+05     1183 24706988 24706808
24883677 35.35807 33.47751 35.79575   18.22   47.85   -9.17    8.53    8.53 7.9056e+07 8.2962e+07 11.18310 0.96134 1.00000  281.58   19344      487       -1       -1
24698827 34.95608 35.23623 35.09583  231.85   -5.67   84.12   10.58    9.60 7.8859e+07 1.6118e+08 11.17465 1.29434 0.73440  1105.6   52891      942 24699011 24706808
24703668 35.42092 34.84992 35.25604  133.93  109.38  140.41   10.82   10.92 7.8859e+07 9.4751e+07 11.17465 1.22259 0.61490  280.23   19276      518       -1       -1
24734935 35.87576 36.59399 34.07510  -50.69    0.48  -48.51   11.44   11.99 7.8859e+07 1.639e+08 11.17465 1.11977 0.44560  280.23   19276      427 24734997 24734997
24777489 36.77239 35.35044 35.91175  -49.09   27.92    4.00    8.95    8.95 7.8859e+07 7.8864e+07 11.17465 1.16701 1.00000  280.23   19276      437       -1       -1
24777696 37.00568 35.84163 35.22056  -31.02  127.07  110.95    9.02    9.02 7.8859e+07 7.8859e+07 11.17465 1.00916 1.00000  280.23   19276      499       -1       -1
24781180 35.61015 35.56683 35.30649   -3.16 -123.13    4.89    9.43    9.52 7.8859e+07 1.4651e+08 11.17465 1.04334 0.54850  280.23   19276      480       -1       -1
24784063 36.19748 35.43469 33.77314   34.46   20.61   32.24   11.85   13.41 7.8676e+07 1.9339e+08 11.16479 1.07811 0.36590  278.98   19213      456       -1       -1
24829074 35.11501 35.37120 35.85527  164.49  -18.93  -53.49    8.89    8.89 7.8676e+07 7.8991e+07 11.16479 1.29734 1.00000  278.98   19213      469       -1       -1
24907019 34.97566 34.82362 34.80977  -75.10   -5.42   99.09    8.52    8.52 7.8676e+07 8.7249e+07 11.16479 1.59213 1.00000  278.98   19213      499       -1       -1
24705620 35.17711 34.97056 35.02368  -20.79    4.39  117.41   10.45   11.06 7.8479e+07 1.8484e+08 11.15634 1.30332 0.40570  1438.1   64174     1361 24699737 24706808
24828981 35.04924 35.70070 35.72442  -76.58   10.29  -31.94    8.40    8.40 7.8479e+07 8.0502e+07 11.15634 1.72806 1.00000  277.64   19145      549       -1       -1
24881433 35.67020 34.82285 35.73194  -75.07   52.96  -47.12    9.92    9.92 7.8479e+07 7.8479e+07 11.15634 0.99290 1.00000  277.64   19145      454       -1       -1
24698615 35.14541 35.32059 35.39586  -42.64  152.54  174.31   11.80   11.97 7.8296e+07 2.2077e+08 11.14789 0.98172 0.49870  2022.6   82470      634 24706808 24706808
24703881 35.34742 35.41518 35.23576 -133.07  -86.39 -129.26    9.14    9.15 7.8296e+07 8.0376e+07 11.14789 1.21767 0.94690  290.67   19802      475 24706808 24706808
24777348 36.22745 36.83877 34.64101  108.84   76.22   97.03    8.05    8.05 7.8296e+07 8.9958e+07 11.14789 1.10471 1.00000   276.4   19082      531       -1       -1
24699128 34.87039 35.19396 35.45614  154.71   14.64    1.55   10.58   11.02 7.8113e+07 1.5878e+08 11.13803 1.00927 0.64140  1074.2   51782      566       -1       -1
24700397 35.10169 35.27987 35.02858  246.64  169.08  134.18   10.17   10.50 7.8113e+07 1.2653e+08 11.13803 1.00673 0.56180  694.61   37579     1200 24706808 24706808
24733526 36.00015 36.02210 34.19641 -126.53   35.48   71.51   10.64   10.85 7.8113e+07 1.4798e+08 11.13803 1.45802 0.39240  275.16   19019      551 24734161 24734160
24751512 34.81008 33.92400 35.88523  103.08   13.40  -49.30   14.20   21.49 7.8113e+07 6.57e+08 11.13803 1.10918 0.31610  275.16   19019      634 24751513 24751513
24699257 35.23877 35.17327 35.38711   25.56 -213.73   16.40   11.43   11.46 7.7732e+07 1.078e+08 11.12113 0.85279 0.53520  510.71   29972      648 24706808 24706808
24788055 35.26792 35.99930 34.27049   30.61  -13.48   19.30   12.32   13.33 7.7732e+07 1.0521e+08 11.12113 0.93815 0.27620  272.59   18888      417       -1       -1
24832374 34.67210 35.53242 33.70045  114.87  -38.09   43.20    8.33    8.33 7.7732e+07 9.4056e+07 11.12113 1.46569 1.00000  272.59   18888      497       -1       -1
24880509 36.40177 34.21146 36.14410  -53.81   43.25   24.51    9.74    9.74 7.7732e+07 7.8798e+07 11.12113 0.83248 1.00000  272.59   18888      429       -1       -1
24706654 35.15051 35.45862 34.83508   77.88  102.72  145.56    8.80    8.62 7.7535e+07 1.1354e+08 11.11127 1.77577 0.60160  564.17   32248     1941       -1       -1
24733241 36.00115 36.13593 34.04461  -18.64   -1.85  -12.97    9.59    9.59 7.7535e+07 1.0749e+08 11.11127 1.08792 1.00000  271.27   18821      721       -1       -1
24783871 36.27504 35.39861 34.12459   61.40  -21.13   67.98    9.65   10.15 7.7535e+07 9.0592e+07 11.11127 1.54591 0.61490  271.27   18821      427       -1       -1
24830059 34.20499 35.96117 35.70117  109.84   10.82  105.68    8.11    8.11 7.7535e+07 8.0944e+07 11.11127 2.02830 1.00000  271.27   18821      438       -1       -1
24881462 35.47192 34.68724 35.79423  -37.54   68.90   -9.41    8.97    8.97 7.7535e+07 7.8235e+07 11.11127 1.54659 1.00000  271.27   18821      453       -1       -1
24788502 35.83380 35.91513 33.86876   20.32   -2.43  -98.26    8.58    8.58 7.7169e+07 7.7169e+07 11.09296 1.09482 1.00000  268.81   18695      560       -1       -1
24879565 36.03713 34.10139 36.54496   21.23   62.22  -40.63    8.22    8.22 7.7169e+07 7.7169e+07 11.09296 0.69767 1.00000  268.81   18695      385       -1       -1
24880274 36.05254 34.61066 35.68924  -61.92   53.44   -8.76    9.30    9.30 7.7169e+07 7.8426e+07 11.09296 0.63927 1.00000  268.81   18695      429       -1       -1
24703920 35.34035 35.42673 35.60599  -57.00   -6.04 -138.37    8.50    8.50 7.6972e+07 8.5103e+07 11.08451 1.69960 1.00000  267.49   18628      471       -1       -1
24905966 34.93456 35.20277 35.63508  132.81  136.64  -24.17    9.63   10.22 7.6972e+07 8.9516e+07 11.08451 0.73670 0.45880  357.45   23054     1039       -1       -1
24706078 35.37087 35.13365 35.33241  189.59  130.00  181.25   10.83   10.94 7.6789e+07 1.252e+08 11.07465 0.96315 0.45880  680.74   37025      885 24706808 24706808
24905861 35.44213 35.18114 35.64076    6.22  -18.17   56.67   10.25   10.22 7.6789e+07 1.252e+08 11.07465 1.30972 0.69460  680.72   37025      506       -1       -1
24697279 35.00234 35.18427 34.85530   17.84  126.74  -45.37    9.93   10.37 7.6592e+07 1.0868e+08 11.06620 1.07175 0.72110  518.77   30319      753       -1       -1
24908902 35.36059 34.87272 33.26085   26.69  135.65  149.49    8.10    8.10 7.6592e+07 8.1765e+07 11.06620 1.48934 1.00000  264.96   18498      461       -1       -1
24706914 35.22207 35.52524 35.16551  114.49   25.73  209.12   12.59   11.87 7.6408e+07 8.6305e+07 11.05634 0.64698 0.86720  333.23   21895      492 24706808 24706808
24906956 34.91430 34.97562 34.93023 -114.18   44.70   99.04    9.05    9.05 7.6408e+07 8.5296e+07 11.05634 0.84468 1.00000  263.75   18436      896       -1       -1
24783780 36.29168 35.92235 34.18106   51.71  -53.33  -34.26   10.26   10.26 7.6211e+07 7.6408e+07 11.04789 0.83513 1.00000  262.44   18369      541       -1       -1
24906283 35.12048 34.52362 35.39369   75.02  140.29  -32.51    8.42    8.42 7.6211e+07 7.7662e+07 11.04789 0.90718 1.00000  262.44   18369      449       -1       -1
24733868 35.81497 36.08110 34.01380  106.39  -36.63   83.72   10.44   10.71 7.6028e+07 1.2136e+08 11.03803 1.23939 0.39240  261.23   18306      490 24734379 24734379
24742663 35.81307 34.48370 36.13521  -10.80   84.51   33.48   12.82   17.26 7.5845e+07 6.8774e+08 11.02958 1.14787 0.36590  260.03   18244      436 24742682 24742682
24784704 35.90013 36.72710 34.27473  -11.81    6.00   -2.53    9.77   13.94 7.5845e+07 2.5864e+08 11.02958 1.10754 0.40570  260.03   18244      546       -1       -1
24787223 36.00449 35.84556 34.33645   15.46   37.76  -43.15    9.45    9.45 7.5845e+07 7.5906e+07 11.02958 1.09212 1.00000  260.03   18244      507       -1       -1
24783824 36.32145 35.77028 33.93263    6.79   53.20  100.04    8.75    8.75 7.5648e+07 1.2735e+08 11.01972 1.48615 1.00000  258.73   18177      491       -1       -1
24703108 35.48918 35.07815 35.46063  -95.38  -79.37    4.99    8.08    8.08 7.5465e+07 1.0415e+08 11.01127 1.67157 1.00000  257.53   18115      575       -1       -1
24778974 35.62889 36.57099 34.79094   24.09   69.16    2.96    9.16    9.22 7.5465e+07 9.1347e+07 11.01127 1.87900 0.66800  257.53   18115      409       -1       -1
24829226 34.97039 35.70424 35.40003   -6.79  -93.52   38.26   10.60   10.60 7.5465e+07 7.9554e+07 11.01127 0.94099 1.00000  257.53   18115      446       -1       -1
24908137 35.61715 35.24039 34.06572   19.32   -6.34   -6.95    8.06    8.06 7.5465e+07 7.5465e+07 11.01127 0.91436 1.00000  257.53   18115      395       -1       -1
24700905 35.03625 35.22306 35.35475  113.95  112.00  -27.37   13.16   14.27 7.5268e+07 1.8972e+08 11.00141 0.68098 0.39240  1511.9   66581      850 24701042 24706808
24734032 35.89576 36.19525 34.00446   61.87   23.60  109.19    9.71   10.19 7.5085e+07 9.7272e+07 10.99296 1.88276 0.48540  255.04   17986      565       -1       -1
24777407 36.44082 36.61918 34.77176   27.64  -48.73 -108.31    8.01    8.01 7.5085e+07 7.5145e+07 10.99296 2.40622 1.00000  255.04   17986      442       -1       -1
24833493 33.65162 35.57232 33.94237  104.58  -56.12    0.65    8.93    8.93 7.5085e+07 7.5779e+07 10.99296 1.34555 1.00000  255.04   17986      462       -1       -1
24906632 34.71477 35.20635 35.05745    7.82   10.47   -1.90   10.51   11.01 7.5085e+07 1.3996e+08 10.99296 1.17825 0.76100  843.06   43331      647       -1       -1
24699287 35.19862 35.17452 35.27313  462.64  -80.30  -14.54    9.13    9.11 7.4887e+07 1.1088e+08 10.98310 1.81315 0.90700  539.15   31190      575 24706808 24706808
24706561 35.21144 35.15930 35.12345   56.01  189.42  -23.02   13.69   16.07 7.4887e+07 4.6171e+08 10.98310 0.95857 0.26290  8339.8 2.3374e+05      410 24706808 24706808
24777118 36.28511 36.62820 35.46111   50.27  -55.85  -86.58    8.13    8.13 7.4887e+07 7.4887e+07 10.98310 1.35277 1.00000  253.76   17920      466       -1       -1
24785497 35.60676 36.41365 34.36061   59.16   13.66   61.58   10.28   10.23 7.4887e+07 1.2022e+08 10.98310 1.10780 0.60160  253.76   17920      651       -1       -1
24883702 34.79592 33.53580 36.17732   38.37   42.58  -10.61   10.54   10.54 7.4887e+07 7.5967e+07 10.98310 0.98767 1.00000  253.76   17920      432       -1       -1
24706146 35.22889 35.34854 35.29715 -123.31  108.40  -87.68   11.21   12.55 7.4704e+07 1.5855e+08 10.97465 1.09473 0.30280  1071.2   51675     1491 24706808 24706808
24829691 34.49545 35.34156 35.28889  124.55   48.83   58.18    9.39    9.82 7.4704e+07 1.0969e+08 10.97465 1.18951 0.49870   528.1   30719      421       -1       -1
24906810 34.81024 34.65176 35.35555   76.51  158.87   -4.57    8.59    8.59 7.4704e+07 7.5145e+07 10.97465 1.22502 1.00000  252.57   17858      436       -1       -1
24778732 35.50223 37.02968 34.61372   18.20   67.82  -10.42   11.28   11.63 7.4521e+07 1.0629e+08 10.96479 0.90126 0.54850  251.38   17796      412       -1       -1
24785464 35.61870 36.47455 34.33499   49.20   71.50   -2.30   10.09   10.09 7.4521e+07 9.5507e+07 10.96479 1.15801 1.00000  251.38   17796      438       -1       -1
24927693 33.56297 35.12451 36.04513   74.90  -33.56   67.65    8.11    8.11 7.4521e+07 7.508e+07 10.96479 1.18647 1.00000  251.38   17796      472       -1       -1
24702505 35.05346 35.28828 34.95365  141.56  -44.46   17.21   13.55   16.97 7.4324e+07 3.7465e+08 10.95634 0.85086 0.30280  5583.6 1.7402e+05      715 24706808 24706808
24778991 35.42065 36.66294 34.67101  -13.06   -1.80  -32.44    9.12    9.12 7.4324e+07 7.7353e+07 10.95634 1.14434 1.00000  250.11   17730      482       -1       -1
24828975 34.97008 35.66125 35.85423  168.88   99.86   40.80    8.45    8.45 7.4324e+07 7.5207e+07 10.95634 1.15020 1.00000  250.11   17730      422       -1       -1
24907425 35.15606 34.37451 34.79089  136.74   52.79  105.29    8.65    8.65 7.4324e+07 7.439e+07 10.95634 1.15351 1.00000  250.11   17730      413       -1       -1
24767266 35.57282 35.39401 36.31251  -34.97   45.01    3.64    8.60    8.60 7.4141e+07 7.4141e+07 10.94648 1.15572 1.00000  248.93   17668      414       -1       -1
24835054 33.28875 35.40639 35.06323   93.87  -90.48  -37.94    8.38    8.38 7.4141e+07 7.4141e+07 10.94648 0.82330 1.00000  248.93   17668      472       -1       -1
24880917 35.85562 34.02279 36.00786   11.25   94.19    9.15    8.71    8.71 7.4141e+07 7.4141e+07 10.94648 0.85712 1.00000  248.93   17668      417       -1       -1
24733364 36.08780 36.05585 34.09718   26.35  112.51   -3.23   10.92   14.27 7.3944e+07 3.254e+08 10.93662 1.01680 0.56180  247.66   17602      551 24734160 24734160
24742536 35.60594 34.50846 35.94273   65.52   72.29  -29.63   11.65   13.50 7.3944e+07 1.8728e+08 10.93662 1.28964 0.53520  247.66   17602      422 24742540 24742540
24701321 35.14513 35.24949 35.50494  160.05  106.66  132.37   11.38   15.92 7.3761e+07 2.0601e+08 10.92817 1.11188 0.36590    1771   74794      493 24706808 24706808
24787985 35.51332 35.93159 33.99583   64.19   -3.65   33.35   11.02   14.17 7.3761e+07 4.4046e+08 10.92817 1.17823 0.43230  246.48   17540     1230       -1       -1
24831746 34.42186 35.62811 34.97083  146.00  -23.93  116.13    9.17    9.17 7.3563e+07 7.3563e+07 10.91831 1.52987 1.00000  245.22   17474      412       -1       -1
24699606 35.11804 35.50532 35.42587  135.82 -110.56   97.64    9.28    9.37 7.338e+07 9.6455e+07 10.90845 1.08683 0.54850  412.54   25617      668       -1       -1
24704144 35.29818 35.56313 35.25556  -50.07  144.63  -50.91    9.24    9.37 7.3197e+07 9.0714e+07 10.90000 1.30641 0.77420  366.68   23491      488 24706808 24706808
24733746 36.26325 36.13656 34.32072  -31.68   79.62   83.34    8.39    8.75 7.3197e+07 8.6873e+07 10.90000 1.65279 0.70780  242.88   17351      567       -1       -1
24781996 36.40818 36.60552 34.41741  -77.78  155.59   87.12    8.71    8.71 7.3197e+07 7.3197e+07 10.90000 0.85846 1.00000  242.88   17351      436       -1       -1
24905416 35.50477 34.85804 34.90504  101.71   78.79   88.86    9.82    9.81 7.3197e+07 1.0547e+08 10.90000 1.27413 0.62820  489.74   29062      467       -1       -1
24907691 34.78675 35.07492 34.63469  181.66  -80.94   27.39    8.57    8.57 7.3197e+07 7.4136e+07 10.90000 1.52763 1.00000  242.88   17351      455       -1       -1
24697277 34.96723 35.10685 34.86423    3.70   73.88  -64.11    9.31   10.47 7.3e+07 1.8332e+08 10.89014 1.12595 0.78750  1415.6   63434     1427       -1       -1
24905900 35.41768 34.83003 35.52294   43.25    3.08 -106.05    8.99    8.99 7.3e+07 8.1573e+07 10.89014 0.87557 1.00000  241.62   17285      462       -1       -1
24702819 35.75531 35.06065 35.58754 -136.52   66.98  -19.37    9.37    9.37 7.2817e+07 1.1184e+08 10.88028 1.05672 1.00000  240.46   17224      607       -1       -1
24742478 35.78865 34.55328 36.15631   37.66  119.13   37.21   13.35   16.61 7.2817e+07 2.8417e+08 10.88028 0.89419 0.27620  240.46   17224      412 24742682 24742682
24777809 36.77473 36.09870 34.70414  -50.60  109.14   80.19    8.16    8.16 7.2817e+07 7.2817e+07 10.88028 1.07407 1.00000  240.46   17224      472       -1       -1
24698048 35.21342 35.21569 35.27589 -166.83 -140.23 -151.91   13.06   17.41 7.262e+07 4.3479e+08 10.87183 0.92103 0.33930  7431.1 2.1472e+05      413 24706808 24706808
24700093 35.23187 35.31658 35.17451   78.59  268.83  -34.05   10.87   13.65 7.262e+07 1.2079e+08 10.87183 1.25280 0.82740   635.4   35195      521 24706808 24706808
24832035 34.39510 36.28886 34.08844   75.72  101.22  147.27    8.30    8.30 7.262e+07 7.338e+07 10.87183 1.36939 1.00000  239.21   17158      421       -1       -1
